record_key,xml_path,split,triple_bucket,category,eid,declared_size_raw,declared_size,declared_size_valid,expected_triple_count,source_triple_count,english_lexicalisations,english_lids_unique,es_target_triple_count,es_target_lexicalisations,es_target_lids_unique,es_lid_set_equal,ca_target_triple_count,ca_target_lexicalisations,ca_target_lids_unique,ca_lid_set_equal
train/1triples/MeanOfTransportation_allSolutions.xml::Id162,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id162,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id163,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id163,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id164,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id164,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id165,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id165,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id166,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id166,1,1,True,1,1,2,True,1,2,True,True,1,2,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id167,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id167,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id168,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id168,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id169,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id169,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id170,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id170,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id171,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id171,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id172,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id172,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id173,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id173,1,1,True,1,1,2,True,1,2,True,True,1,2,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id174,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id174,1,1,True,1,1,2,True,1,2,True,True,1,2,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id175,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id175,1,1,True,1,1,2,True,1,2,True,True,1,2,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id176,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id176,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id177,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id177,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id178,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id178,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id179,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id179,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id180,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id180,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id181,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id181,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id182,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id182,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id183,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id183,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id184,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id184,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id185,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id185,1,1,True,1,1,2,True,1,2,True,True,1,2,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id186,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id186,1,1,True,1,1,2,True,1,2,True,True,1,2,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id187,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id187,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id188,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id188,1,1,True,1,1,2,True,1,2,True,True,1,2,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id189,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id189,1,1,True,1,1,2,True,1,2,True,True,1,2,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id190,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id190,1,1,True,1,1,1,True,1,1,True,True,1,1,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id191,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id191,1,1,True,1,1,2,True,1,2,True,True,1,2,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id192,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id192,1,1,True,1,1,2,True,1,2,True,True,1,2,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id193,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id193,1,1,True,1,1,2,True,1,2,True,True,1,2,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id194,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id194,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id195,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id195,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id196,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id196,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id197,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id197,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id198,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id198,1,1,True,1,1,2,True,1,2,True,True,1,2,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id199,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id199,1,1,True,1,1,2,True,1,2,True,True,1,2,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id200,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id200,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id201,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id201,1,1,True,1,1,2,True,1,2,True,True,1,2,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id202,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id202,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id203,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id203,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id204,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id204,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id205,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id205,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id206,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id206,1,1,True,1,1,2,True,1,2,True,True,1,2,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id207,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id207,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id208,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id208,1,1,True,1,1,2,True,1,2,True,True,1,2,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id209,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id209,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id210,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id210,1,1,True,1,1,2,True,1,2,True,True,1,2,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id211,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id211,1,1,True,1,1,1,True,1,1,True,True,1,1,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id212,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id212,1,1,True,1,1,1,True,1,1,True,True,1,1,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id213,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id213,1,1,True,1,1,2,True,1,2,True,True,1,2,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id214,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id214,1,1,True,1,1,2,True,1,2,True,True,1,2,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id215,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id215,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id216,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id216,1,1,True,1,1,2,True,1,2,True,True,1,2,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id217,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id217,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id218,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id218,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id219,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id219,1,1,True,1,1,2,True,1,2,True,True,1,2,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id220,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id220,1,1,True,1,1,2,True,1,2,True,True,1,2,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id221,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id221,1,1,True,1,1,2,True,1,2,True,True,1,2,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id222,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id222,1,1,True,1,1,2,True,1,2,True,True,1,2,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id223,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id223,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id224,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id224,1,1,True,1,1,2,True,1,2,True,True,1,2,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id225,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id225,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id226,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id226,1,1,True,1,1,2,True,1,2,True,True,1,2,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id227,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id227,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id228,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id228,1,1,True,1,1,2,True,1,2,True,True,1,2,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id229,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id229,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id230,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id230,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id231,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id231,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id232,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id232,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id233,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id233,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id234,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id234,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id235,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id235,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id236,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id236,1,1,True,1,1,2,True,1,2,True,True,1,2,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id237,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id237,1,1,True,1,1,2,True,1,2,True,True,1,2,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id238,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id238,1,1,True,1,1,1,True,1,1,True,True,1,1,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id239,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id239,1,1,True,1,1,2,True,1,2,True,True,1,2,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id240,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id240,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id241,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id241,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id242,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id242,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id243,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id243,1,1,True,1,1,2,True,1,2,True,True,1,2,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id244,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id244,1,1,True,1,1,2,True,1,2,True,True,1,2,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id245,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id245,1,1,True,1,1,2,True,1,2,True,True,1,2,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id246,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id246,1,1,True,1,1,2,True,1,2,True,True,1,2,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id247,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id247,1,1,True,1,1,2,True,1,2,True,True,1,2,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id248,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id248,1,1,True,1,1,2,True,1,2,True,True,1,2,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id249,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id249,1,1,True,1,1,1,True,1,1,True,True,1,1,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id250,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id250,1,1,True,1,1,2,True,1,2,True,True,1,2,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id251,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id251,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id252,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id252,1,1,True,1,1,2,True,1,2,True,True,1,2,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id253,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id253,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id254,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id254,1,1,True,1,1,2,True,1,2,True,True,1,2,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id255,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id255,1,1,True,1,1,2,True,1,2,True,True,1,2,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id256,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id256,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id257,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id257,1,1,True,1,1,1,True,1,1,True,True,1,1,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id258,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id258,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id259,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id259,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id260,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id260,1,1,True,1,1,2,True,1,2,True,True,1,2,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id261,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id261,1,1,True,1,1,2,True,1,2,True,True,1,2,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id262,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id262,1,1,True,1,1,2,True,1,2,True,True,1,2,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id263,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id263,1,1,True,1,1,2,True,1,2,True,True,1,2,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id264,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id264,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id265,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id265,1,1,True,1,1,2,True,1,2,True,True,1,2,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id266,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id266,1,1,True,1,1,1,True,1,1,True,True,1,1,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id267,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id267,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id268,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id268,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id269,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id269,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id270,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id270,1,1,True,1,1,1,True,1,1,True,True,1,1,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id271,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id271,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id272,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id272,1,1,True,1,1,2,True,1,2,True,True,1,2,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id273,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id273,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id274,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id274,1,1,True,1,1,2,True,1,2,True,True,1,2,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id275,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id275,1,1,True,1,1,2,True,1,2,True,True,1,2,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id276,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id276,1,1,True,1,1,2,True,1,2,True,True,1,2,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id277,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id277,1,1,True,1,1,2,True,1,2,True,True,1,2,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id278,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id278,1,1,True,1,1,2,True,1,2,True,True,1,2,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id279,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id279,1,1,True,1,1,1,True,1,1,True,True,1,1,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id280,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id280,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id281,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id281,1,1,True,1,1,1,True,1,1,True,True,1,1,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id282,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id282,1,1,True,1,1,1,True,1,1,True,True,1,1,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id283,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id283,1,1,True,1,1,2,True,1,2,True,True,1,2,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id284,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id284,1,1,True,1,1,2,True,1,2,True,True,1,2,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id285,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id285,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id286,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id286,1,1,True,1,1,2,True,1,2,True,True,1,2,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id287,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id287,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id288,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id288,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id289,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id289,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id290,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id290,1,1,True,1,1,2,True,1,2,True,True,1,2,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id291,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id291,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id292,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id292,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id293,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id293,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
train/1triples/MeanOfTransportation_allSolutions.xml::Id294,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id294,1,1,True,1,1,1,True,1,1,True,True,1,1,True,True
