kind,lang,source_token,source_query_text,mt_nllb,mt_madlad,mt_salamandra,vote_threshold,sim_nllb_madlad,sim_nllb_salamandra,sim_madlad_salamandra,agree_nllb_madlad,agree_nllb_salamandra,agree_madlad_salamandra,mt_voted,final_text,final_source,processed_at,cos_en_nllb,cos_en_madlad,cos_en_salamandra,gte_winner,lang_nllb,lang_madlad,lang_salamandra,output_token
relation,en,MembresDeLaTripulació,Membres De La Tripulació,Members of the Crew,Crew members,Crew Members,0.9,0.0,0.0,0.0,0,0,0,Crew members,Crew members,mt_vote,2026-03-19T13:16:03,,,,,en,en,en,CrewMembers
relation,en,MetreDeLongitudDeLaPrimeraPista,Metre De Longitud De La Primera Pista,Meters of Length of the First Track,Meter Length of the First Track,First Track Metre Of Length,0.9,0.0,0.0,0.0,0,0,0,First Track Metre Of Length,First Track Metre Of Length,mt_vote_revoted_gte_langfilter,2026-03-19T13:41:06,,,0.852558970451355,salamandra,en,en,fr,FirstTrackMetreOfLength
relation,en,MidaDeLaPorció,Mida De La Porció,Measure of the Portion,Serving size,Serving Size,0.9,0.0,0.0,0.0,0,0,0,Serving size,Serving size,mt_vote,2026-03-19T13:16:04,,,,,en,en,en,ServingSize
relation,en,MidaDelPersonalAcadèmic,Mida Del Personal Acadèmic,Measure of Academic Staff,Academic Staff Size,Size of Academic Staff,0.9,0.0,0.0,0.0,0,0,0,Size of Academic Staff,Size of Academic Staff,mt_vote,2026-03-19T13:16:05,,,,,en,en,en,SizeOfAcademicStaff
relation,en,Missió,Missió,Mission,Mission,Mission,0.9,0.0,0.0,0.0,0,0,0,Mission,Mission,mt_vote,2026-03-19T13:16:05,,,,,en,en,en,Mission
relation,en,MitjàDeTransportRelacionat,Mitjà De Transport Relacionat,Related means of transport,Related Transportation,Related Means Of Transport,0.9,0.0,0.0,0.0,0,0,0,Related means of transport,Related means of transport,mt_vote,2026-03-19T13:16:06,,,,,en,en,en,RelatedMeansOfTransport
relation,en,ModelAnyD'Inici,Model Any D'Inici,Model year of inception,Model Start Year,Model Start Year,0.9,0.0,0.0,1.0,0,0,1,Model Start Year,Model Start Year,mt_vote_revoted_gte_langfilter,2026-03-19T13:41:06,,0.7117094397544861,0.7117094397544861,salamandra,en,es,es,ModelStartYear
relation,en,Moneda,Moneda,Currency,Currency,Currency,0.9,0.0,0.0,0.0,0,0,0,Currency,Currency,mt_vote,2026-03-19T13:16:07,,,,,en,en,en,Currency
relation,en,Motor,Motor,Engine,Motor,Motor,0.9,0.0,0.0,0.0,0,0,0,Motor,Motor,mt_vote,2026-03-19T13:16:07,,,,,en,en,en,Motor
relation,en,Municipi,Municipi,Municipality,Municipality,Municipality,0.9,1.0,1.0,1.0,1,1,1,Municipality,Municipality,mt_vote_revoted_gte_langfilter,2026-03-19T13:41:06,0.873846173286438,0.873846173286438,0.873846173286438,nllb,es,es,es,Municipality
relation,en,MunicipiVeí,Municipi Veí,Neighborhood Municipality,Municipality of Veí,Neighboring Municipality,0.9,0.0,0.0,0.0,0,0,0,Neighboring Municipality,Neighboring Municipality,mt_vote_revoted_gte_langfilter,2026-03-19T13:41:06,,,0.7363128662109375,salamandra,en,en,es,NeighboringMunicipality
relation,en,MésAlt,Més Alt,Higher,Highest,Highest,0.9,0.7692,0.7692,1.0,0,0,1,Highest,Highest,mt_vote_revoted_gte_langfilter,2026-03-19T13:41:06,0.7408494353294373,0.6954206228256226,0.6954206228256226,salamandra,sv,sv,sv,Highest
relation,en,MúsicaGenreFusion,Música Genre Fusion,Fusion music,Music genre Fusion,Music Genre Fusion,0.9,0.0,0.0,0.0,0,0,0,Fusion music,Fusion music,mt_vote_revoted_gte_langfilter,2026-03-19T13:41:06,0.8833474516868591,,,nllb,fi,en,en,FusionMusic
relation,en,Nacionalitat,Nacionalitat,Nationality,Nationality,Nationality,0.9,0.0,0.0,0.0,0,0,0,Nationality,Nationality,mt_vote,2026-03-19T13:16:10,,,,,en,en,en,Nationality
relation,en,NomAlternatiu,Nom Alternatiu,Alternative name,Alternate Name,Alternative Name,0.9,0.0,0.0,0.0,0,0,0,Alternative name,Alternative name,mt_vote,2026-03-19T13:16:10,,,,,en,en,en,AlternativeName
relation,en,NomComplet,Nom Complet,Full name,Full Name,Full Name,0.9,0.0,0.0,0.0,0,0,0,Full name,Full name,mt_vote,2026-03-19T13:16:11,,,,,en,en,en,FullName
relation,en,NomD'origen,Nom D'origen,Name of origin,Name of Origin,Name Of Origin,0.9,0.0,0.0,0.0,0,0,0,Name of origin,Name of origin,mt_vote,2026-03-19T13:16:11,,,,,en,en,en,NameOfOrigin
relation,en,NomDeLaPista,Nom De La Pista,Name of the track,Name of the Track,Track Name,0.9,0.0,0.0,0.0,0,0,0,Name of the track,Name of the track,mt_vote,2026-03-19T13:16:12,,,,,en,en,en,NameOfTheTrack
relation,en,NomDeNaixement,Nom De Naixement,Birth name,Name of Birth,Birth Name,0.9,0.0,0.0,0.0,0,0,0,Birth name,Birth name,mt_vote,2026-03-19T13:16:12,,,,,en,en,en,BirthName
relation,en,NomLlarg,Nom Llarg,Long name,Long Name,Long Name,0.9,0.0,0.0,0.0,0,0,0,Long name,Long name,mt_vote,2026-03-19T13:16:12,,,,,en,en,en,LongName
relation,en,NomLlatí,Nom Llatí,Latin name,Latin Name,Latin Name,0.9,0.0,0.0,0.0,0,0,0,Latin name,Latin name,mt_vote,2026-03-19T13:16:13,,,,,en,en,en,LatinName
relation,en,NombreD'Empleats,Nombre D'Empleats,Number of employees,Number of employees,Number of Employees,0.9,0.0,0.0,0.0,0,0,0,Number of employees,Number of employees,mt_vote,2026-03-19T13:16:14,,,,,en,en,en,NumberOfEmployees
relation,en,NombreD'EstudiantsDeGrau,Nombre D'Estudiants De Grau,Number of undergraduate students,Number of Graduate Students,Number of Undergraduates,0.9,0.0,0.0,0.0,0,0,0,Number of undergraduate students,Number of undergraduate students,mt_vote,2026-03-19T13:16:14,,,,,en,en,en,NumberOfUndergraduateStudents
relation,en,NombreD'estudiants,Nombre D'estudiants,Number of students,Number of students,Number of students,0.9,0.0,0.0,0.0,0,0,0,Number of students,Number of students,mt_vote,2026-03-19T13:16:15,,,,,en,en,en,NumberOfStudents
relation,en,NombreD'estudiantsDeDoctorat,Nombre D'estudiants De Doctorat,Number of PhD students,Number Of Doctoral Students,Number of Doctoral Students,0.9,0.0,0.0,0.0,0,0,0,Number Of Doctoral Students,Number Of Doctoral Students,mt_vote,2026-03-19T13:16:16,,,,,en,en,en,NumberOfDoctoralStudents
relation,en,NombreD'estudiantsDePostgrau,Nombre D'estudiants De Postgrau,Number of postgraduate students,Number Of Graduate Students,Number of Postgraduate Students,0.9,0.0,0.0,0.0,0,0,0,Number of postgraduate students,Number of postgraduate students,mt_vote,2026-03-19T13:16:16,,,,,en,en,en,NumberOfPostgraduateStudents
relation,en,NombreDeHabitacions,Nombre De Habitacions,Number of rooms,Number of Bedrooms,Number of Rooms,0.9,0.0,0.0,0.0,0,0,0,Number of rooms,Number of rooms,mt_vote,2026-03-19T13:16:17,,,,,en,en,en,NumberOfRooms
relation,en,NombreDeLocalitzacions,Nombre De Localitzacions,Number of locations,Number Of Locations,Number of Locations,0.9,0.0,0.0,0.0,0,0,0,Number of locations,Number of locations,mt_vote,2026-03-19T13:16:17,,,,,en,en,en,NumberOfLocations
relation,en,NombreDeMembres,Nombre De Membres,Number of Members,Number of Members,Number Of Members,0.9,0.0,0.0,0.0,0,0,0,Number of Members,Number of Members,mt_vote,2026-03-19T13:16:18,,,,,en,en,en,NumberOfMembers
relation,en,NombreDePàgines,Nombre De Pàgines,Number of pages,Number of Pages,Number Of Pages,0.9,0.0,0.0,0.0,0,0,0,Number of pages,Number of pages,mt_vote,2026-03-19T13:16:18,,,,,en,en,en,NumberOfPages
relation,en,NombreDeVotsAssolits,Nombre De Vots Assolits,Number of votes cast,Number Of Votes Received,Number of Votes Cast,0.9,0.0,0.0,0.0,0,0,0,Number Of Votes Received,Number Of Votes Received,mt_vote_revoted_gte_langfilter,2026-03-19T13:41:06,,0.7636599540710449,,madlad,en,de,en,NumberOfVotesReceived
relation,en,NúmeroDeJugador,Número De Jugador,Player number,Number of Players,Player Number,0.9,0.0,0.0,0.0,0,0,0,Player number,Player number,mt_vote,2026-03-19T13:16:20,,,,,en,en,en,PlayerNumber
relation,en,NúmeroDeReferènciaDelRegistreNacionalDeLlocsHistòrics,Número De Referència Del Registre Nacional De Llocs Històrics,Reference number of the National Register of Historic Places,National Register of Historic Places Reference Number,National Register of Historic Places Reference Number,0.9,0.0,0.0,0.0,0,0,0,National Register of Historic Places Reference Number,National Register of Historic Places Reference Number,mt_vote,2026-03-19T13:16:20,,,,,en,en,en,NationalRegisterOfHistoricPlacesReferenceNumber
relation,en,NúmeroEissn,Número Eissn,Eissn number,Eissn number,Eissn number,0.9,1.0,1.0,1.0,1,1,1,Eissn number,Eissn number,mt_vote_revoted_gte_langfilter,2026-03-19T13:41:06,0.9144515991210938,0.9144515991210938,0.9144515991210938,nllb,de,de,de,EissnNumber
relation,en,NúmeroIsbn,Número Isbn,Isbn number,Isbn Number,Isbn number,0.9,0.0,0.0,0.0,0,0,0,Isbn number,Isbn number,mt_vote,2026-03-19T13:16:22,,,,,en,en,en,IsbnNumber
relation,en,NúmeroIssn,Número Issn,Issn number,Issn number,Issn number,0.9,0.0,0.0,0.0,0,0,0,Issn number,Issn number,mt_vote,2026-03-19T13:16:22,,,,,en,en,en,IssnNumber
relation,en,NúmeroLCCN,Número LCCN,LCCN number,LCCN number,LCCN number,0.9,0.0,0.0,0.0,0,0,0,LCCN number,LCCN number,mt_vote,2026-03-19T13:16:23,,,,,en,en,en,LCCNNumber
relation,en,NúmeroOclc,Número Oclc,Number of Oclc,Oclc Number,Oclc Number,0.9,0.0,0.0,0.0,0,0,0,Oclc Number,Oclc Number,mt_vote,2026-03-19T13:16:23,,,,,en,en,en,OclcNumber
relation,en,ObraNotable,Obra Notable,Notable work,Notable work,Notable Work,0.9,1.0,0.0,0.0,1,0,0,Notable work,Notable work,mt_vote_revoted_gte_langfilter,2026-03-19T13:41:06,0.7539490461349487,0.7539490461349487,,nllb,nl,nl,en,NotableWork
relation,en,Ocell,Ocell,Bird,Ocell,Bird,0.9,0.0,0.0,0.0,0,0,0,Bird,Bird,mt_vote,2026-03-19T13:16:24,,,,,en,en,en,Bird
relation,en,Ocupació,Ocupació,Occupation,Occupation,Employment,0.9,0.0,0.0,0.0,0,0,0,Occupation,Occupation,mt_vote,2026-03-19T13:16:25,,,,,en,en,en,Occupation
relation,en,Ocupador,Ocupador,Occupier,Occupation,Employer,0.9,0.0,0.0,0.0,0,0,0,Occupier,Occupier,mt_vote_revoted_gte_langfilter,2026-03-19T13:41:06,0.8998690843582153,,,nllb,de,en,en,Occupier
relation,en,Oficina,Oficina,Office,Office,Office,0.9,0.0,0.0,0.0,0,0,0,Office,Office,mt_vote,2026-03-19T13:16:25,,,,,en,en,en,Office
relation,en,Operador,Operador,Operator,Operator,Operator,0.9,0.0,0.0,0.0,0,0,0,Operator,Operator,mt_vote,2026-03-19T13:16:26,,,,,en,en,en,Operator
relation,en,Ordre,Ordre,Order,Order,Order,0.9,0.0,0.0,0.0,0,0,0,Order,Order,mt_vote,2026-03-19T13:16:26,,,,,en,en,en,Order
relation,en,OrganismeDeGovernDeL'Esport,Organisme De Govern De L'Esport,Sports governing body,Organisme De Govern De L'Esport,Sport Governing Body,0.9,0.0,0.0,0.0,0,0,0,Organisme De Govern De L'Esport,Organisme De Govern De L'Esport,mt_vote_revoted_gte_langfilter,2026-03-19T13:41:06,,1.0,,madlad,en,nl,en,OrganismeDeGovernDeL'Esport
relation,en,OrganitzacióOperativa,Organització Operativa,Operating organization,Operational Organization,Operational Organization,0.9,0.0,0.0,0.0,0,0,0,Operational Organization,Operational Organization,mt_vote,2026-03-19T13:16:28,,,,,en,en,en,OperationalOrganization
relation,en,OrganitzacióPropietària,Organització Propietària,Ownership organization,Owner Organization,Owner Organization,0.9,0.0,0.0,0.0,0,0,0,Owner Organization,Owner Organization,mt_vote,2026-03-19T13:16:28,,,,,en,en,en,OwnerOrganization
relation,en,Origen,Origen,Originally,Origin,Origin,0.9,0.0,0.0,0.0,0,0,0,Origin,Origin,mt_vote,2026-03-19T13:16:28,,,,,en,en,en,Origin
relation,en,OrigenEstilístic,Origen Estilístic,Stylistic origin,Stylistic Origin,Stylistic Origin,0.9,0.0,0.0,0.0,0,0,0,Stylistic origin,Stylistic origin,mt_vote,2026-03-19T13:16:29,,,,,en,en,en,StylisticOrigin
relation,en,ParlatEn,Parlat En,Spoken in,Spoken In,Spoken In,0.9,0.0,0.0,0.0,0,0,0,Spoken in,Spoken in,mt_vote,2026-03-19T13:16:29,,,,,en,en,en,SpokenIn
relation,en,Part,Part,Part,Part,Part,0.9,0.0,0.0,0.0,0,0,0,Part,Part,mt_vote,2026-03-19T13:16:30,,,,,en,en,en,Part
relation,en,País,País,Country,Country,Country,0.9,0.0,0.0,0.0,0,0,0,Country,Country,mt_vote,2026-03-19T13:16:30,,,,,en,en,en,Country
relation,en,PaísOrigen,País Origen,Country of origin,Country of origin,Country of Origin,0.9,0.0,0.0,0.0,0,0,0,Country of origin,Country of origin,mt_vote,2026-03-19T13:16:31,,,,,en,en,en,CountryOfOrigin
relation,en,PedraPreciosa,Pedra Preciosa,The Precious Stone,Pedra Preciosa,Precious stone,0.9,0.0,0.0,0.0,0,0,0,Pedra Preciosa,Pedra Preciosa,mt_vote_revoted_gte_langfilter,2026-03-19T13:41:07,,1.0,,madlad,en,es,en,PedraPreciosa
relation,en,PercentatgeDeLaSuperfícieDeL'Aigua,Percentatge De La Superfície De L'Aigua,Percentage of surface water,Water Surface Percentage,Percentage Of Water Surface,0.9,0.0,0.0,0.0,0,0,0,Percentage Of Water Surface,Percentage Of Water Surface,mt_vote,2026-03-19T13:16:32,,,,,en,en,en,PercentageOfWaterSurface
relation,en,Periàpside,Periàpside,Periapsid,Periapsis,Periapside,0.9,0.0,0.0,0.0,0,0,0,Periapsid,Periapsid,mt_vote,2026-03-19T13:16:33,,,,,en,en,en,Periapsid
relation,en,PersonaClau,Persona Clau,Clever person,Key Person,Key Person,0.9,0.0,0.0,0.0,0,0,0,Key Person,Key Person,mt_vote,2026-03-19T13:16:33,,,,,en,en,en,KeyPerson
relation,en,Personal,Personal,Staff,Personnel 100 000 100 000 100 000 100 000 100 000 100 000 100 000 100 0,Personnel,0.9,0.0,0.0,0.0,0,0,0,Personnel 100 000 100 000 100 000 100 000 100 000 100 000 100 000 100 0,Personnel 100 000 100 000 100 000 100 000 100 000 100 000 100 000 100 0,mt_vote_revoted_gte_langfilter,2026-03-19T13:41:07,,0.5742170810699463,,madlad,en,it,en,Personnel1000001000001000001000001000001000001000001000
relation,en,PeríodeDeRotació,Període De Rotació,Period of rotation,Rotation Period,Period Of Rotation,0.9,0.0,0.0,0.0,0,0,0,Period of rotation,Period of rotation,mt_vote,2026-03-19T13:16:35,,,,,en,en,en,PeriodOfRotation
relation,en,PeríodeOrbital,Període Orbital,Orbital period,Orbital Period,Orbital Period,0.9,0.0,0.0,0.0,0,0,0,Orbital period,Orbital period,mt_vote,2026-03-19T13:16:36,,,,,en,en,en,OrbitalPeriod
relation,en,Pes,Pes,Weight,Pes,Weight,0.9,0.0,0.0,0.0,0,0,0,Weight,Weight,mt_vote,2026-03-19T13:16:36,,,,,en,en,en,Weight
relation,en,PoblacióMetro,Població Metro,Metro population,Metro population,Metro Population,0.9,1.0,1.0,1.0,1,1,1,Metro Population,Metro Population,mt_vote_revoted_gte_langfilter,2026-03-19T13:41:07,0.911207914352417,0.911207914352417,0.9207590818405152,salamandra,eo,eo,it,MetroPopulation
relation,en,PoblacióTotal,Població Total,Total population,Total population,Total Population,0.9,0.0,0.0,0.0,0,0,0,Total population,Total population,mt_vote,2026-03-19T13:16:37,,,,,en,en,en,TotalPopulation
relation,en,PopulacióDensitatMetropolitana,Populació Densitat Metropolitana,Population Metropolitan density,Metropolitan population density,Population Metropolitan Density,0.9,0.6452,1.0,0.6452,0,1,0,Population Metropolitan Density,Population Metropolitan Density,mt_vote_revoted_gte_langfilter,2026-03-19T13:41:07,0.9202839732170104,0.9127103090286256,0.9383790493011476,salamandra,id,eo,sv,PopulationMetropolitanDensity
relation,en,Posició,Posició,Position,Position,Position,0.9,0.0,0.0,0.0,0,0,0,Position,Position,mt_vote,2026-03-19T13:16:38,,,,,en,en,en,Position
relation,en,PotènciaDeVaixell,Potència De Vaixell,Power of Vaixell,Ship Power,Boat Power,0.9,0.0,0.0,0.0,0,0,0,Ship Power,Ship Power,mt_vote,2026-03-19T13:16:39,,,,,en,en,en,ShipPower
relation,en,PreceditPer,Precedit Per,Preceded by,Preceded By,Preceded By,0.9,0.0,0.0,0.0,0,0,0,Preceded by,Preceded by,mt_vote,2026-03-19T13:16:39,,,,,en,en,en,PrecededBy
relation,en,Predecessor,Predecessor,Predecessor,Predecessor,Predecessor,0.9,1.0,1.0,1.0,1,1,1,Predecessor,Predecessor,mt_vote_revoted_gte_langfilter,2026-03-19T13:41:07,1.0,1.0,1.0,nllb,es,es,es,Predecessor
relation,en,Premi,Premi,Award,Prizes,Award,0.9,0.0,0.0,0.0,0,0,0,Prizes,Prizes,mt_vote_revoted_gte_langfilter,2026-03-19T13:41:07,,0.8421837091445923,,madlad,en,pl,en,Prizes
relation,en,PremiDeCinta,Premi De Cinta,Film award,Ribbon Award,Ribbon Award,0.9,0.0,0.0,0.0,0,0,0,Ribbon Award,Ribbon Award,mt_vote,2026-03-19T13:16:41,,,,,en,en,en,RibbonAward
relation,en,Premis,Premis,Prizes,Awards,Awards,0.9,0.0,0.0,0.0,0,0,0,Prizes,Prizes,mt_vote_revoted_gte_langfilter,2026-03-19T13:41:07,0.9117931127548218,,,nllb,pl,en,en,Prizes
relation,en,President,President,Chairman,President,President,0.9,0.0,0.0,0.0,0,0,0,Chairman,Chairman,mt_vote_revoted_gte_langfilter,2026-03-19T13:41:07,0.8070465326309204,,,nllb,fr,en,en,Chairman
relation,en,PresidentTítol,President Títol,President Title,President Title,President Title,0.9,0.0,0.0,0.0,0,0,0,President Title,President Title,mt_vote,2026-03-19T13:16:42,,,,,en,en,en,PresidentTitle
relation,en,Pressupost,Pressupost,Budget,Budget,Budget,0.9,0.0,0.0,0.0,0,0,0,Budget,Budget,mt_vote,2026-03-19T13:16:43,,,,,en,en,en,Budget
relation,en,PrimerAnyDePublicació,Primer Any De Publicació,First year of publication,First Year Of Publication,First Year Of Publication,0.9,0.0,0.0,0.0,0,0,0,First year of publication,First year of publication,mt_vote,2026-03-19T13:16:43,,,,,en,en,en,FirstYearOfPublication
relation,en,PrimeraAparicióEnPel·Lícula,Primera Aparició En Pel·Lícula,First film appearance,First appearance in movie,First Movie Appearance,0.9,0.0,0.0,0.0,0,0,0,First Movie Appearance,First Movie Appearance,mt_vote_revoted_gte_langfilter,2026-03-19T13:41:07,,,0.8217555284500122,salamandra,en,en,de,FirstMovieAppearance
relation,en,PrimeraEmissió,Primera Emissió,First broadcast,First Issue,First Broadcast,0.9,0.0,0.0,0.0,0,0,0,First broadcast,First broadcast,mt_vote,2026-03-19T13:16:44,,,,,en,en,en,FirstBroadcast
relation,en,PrincipalIngredient,Principal Ingredient,The main ingredient,Main Ingredient,Main Ingredient,0.9,0.0,0.0,1.0,0,0,1,Main Ingredient,Main Ingredient,mt_vote_revoted_gte_langfilter,2026-03-19T13:41:07,,0.77935391664505,0.77935391664505,salamandra,en,de,de,MainIngredient
relation,en,ProduccióFinD'any,Producció Fin D'any,Production End of year,Production Fin D'any,New Year's Eve Production,0.9,0.0,0.0,0.0,0,0,0,Production Fin D'any,Production Fin D'any,mt_vote,2026-03-19T13:16:46,,,,,en,en,en,ProductionFinD'any
relation,en,ProduccióTotal,Producció Total,Total production,Total production,Total Production,0.9,0.0,0.0,0.0,0,0,0,Total production,Total production,mt_vote,2026-03-19T13:16:46,,,,,en,en,en,TotalProduction
relation,en,Producte,Producte,Product,Product,Product,0.9,0.0,0.0,0.0,0,0,0,Product,Product,mt_vote,2026-03-19T13:16:46,,,,,en,en,en,Product
relation,en,Productor,Productor,Producer,Producer,Producer,0.9,0.0,0.0,0.0,0,0,0,Producer,Producer,mt_vote,2026-03-19T13:16:47,,,,,en,en,en,Producer
relation,en,Professió,Professió,Profession,Occupation,Occupation,0.9,0.0,0.0,0.0,0,0,0,Occupation,Occupation,mt_vote,2026-03-19T13:16:47,,,,,en,en,en,Occupation
relation,en,ProjecteDeL'equip,Projecte De L'equip,Project of the team,Team Project,Team Project,0.9,0.0,0.0,0.0,0,0,0,Team Project,Team Project,mt_vote,2026-03-19T13:16:48,,,,,en,en,en,TeamProject
relation,en,ProjecteDeRonda,Projecte De Ronda,The Ronda Project,Projecte De Ronda,Proyecto De Ronda,0.9,0.0,0.0,0.8824,0,0,0,Projecte De Ronda,Projecte De Ronda,mt_vote_revoted_gte_langfilter,2026-03-19T13:41:07,,1.0,0.9731324911117554,madlad,en,nl,es,ProjecteDeRonda
relation,en,ProjecteDeVaixell,Projecte De Vaixell,The Vaixell Project,Ship project,Boat Project,0.9,0.0,0.0,0.0,0,0,0,Ship project,Ship project,mt_vote,2026-03-19T13:16:49,,,,,en,en,en,ShipProject
relation,en,ProjecteSignificatiu,Projecte Significatiu,Significant project,Significant Project,Significant Project,0.9,1.0,1.0,1.0,1,1,1,Significant Project,Significant Project,mt_vote_revoted_gte_langfilter,2026-03-19T13:41:07,0.8120156526565552,0.866757869720459,0.866757869720459,madlad,fr,fr,fr,SignificantProject
relation,en,Propietari,Propietari,Owner,Owner,Owner,0.9,0.0,0.0,0.0,0,0,0,Owner,Owner,mt_vote,2026-03-19T13:16:50,,,,,en,en,en,Owner
relation,en,ProtagonitzadaPer,Protagonitzada Per,Starring,Starring,Starring By,0.9,0.0,0.0,0.0,0,0,0,Starring,Starring,mt_vote,2026-03-19T13:16:50,,,,,en,en,en,Starring
relation,en,Proteïna,Proteïna,Proteins,Protein,Protein,0.9,0.9333,0.9333,1.0,1,1,1,Protein,Protein,mt_vote_revoted_gte_langfilter,2026-03-19T13:41:07,0.8516882658004761,0.8695927858352661,0.8695927858352661,madlad,de,de,de,Protein
relation,en,PàginaD'IniciDeL'Usuari,Pàgina D'Inici De L'Usuari,User's home page,User Home Page,User Home Page,0.9,0.0,0.0,0.0,0,0,0,User Home Page,User Home Page,mt_vote,2026-03-19T13:16:51,,,,,en,en,en,UserHomePage
relation,en,QuarterGeneral,Quarter General,Headquarters,Quarter General,Headquarters,0.9,0.5185,1.0,0.5185,0,1,0,Headquarters,Headquarters,mt_vote_revoted_gte_langfilter,2026-03-19T13:41:07,0.6767939329147339,1.0,0.6767939329147339,salamandra,de,de,de,Headquarters
relation,en,RangMilitar,Rang Militar,Military rank,Military rank,Military Rank,0.9,0.0,0.0,0.0,0,0,0,Military rank,Military rank,mt_vote,2026-03-19T13:16:52,,,,,en,en,en,MilitaryRank
relation,en,Rector,Rector,Rector,Rector,Rector,0.9,0.0,0.0,0.0,0,0,0,Rector,Rector,mt_vote,2026-03-19T13:16:53,,,,,en,en,en,Rector
relation,en,ReferènciaDeLaGraella,Referència De La Graella,Reference from La Graella,Grid Reference,Grill Reference,0.9,0.0,0.0,0.0,0,0,0,Grid Reference,Grid Reference,mt_vote,2026-03-19T13:16:53,,,,,en,en,en,GridReference
relation,en,RegistratsEn,Registrats En,Registered in,Registered In,Registered In,0.9,0.0,0.0,0.0,0,0,0,Registered in,Registered in,mt_vote,2026-03-19T13:16:54,,,,,en,en,en,RegisteredIn
relation,en,Regió,Regió,Region,Region,Region,0.9,0.0,0.0,0.0,0,0,0,Region,Region,mt_vote,2026-03-19T13:16:54,,,,,en,en,en,Region
relation,en,RegióServida,Regió Servida,Region Served,Region served,Region Served,0.9,0.0,0.0,0.0,0,0,0,Region Served,Region Served,mt_vote,2026-03-19T13:16:55,,,,,en,en,en,RegionServed
relation,en,Relacionat,Relacionat,Related,Related,Related,0.9,0.0,0.0,0.0,0,0,0,Related,Related,mt_vote,2026-03-19T13:16:55,,,,,en,en,en,Related
relation,en,Religió,Religió,Religion,Religion,Religion,0.9,1.0,1.0,1.0,1,1,1,Religion,Religion,mt_vote_revoted_gte_langfilter,2026-03-19T13:41:07,0.9148234128952026,0.9148234128952026,0.9148234128952026,nllb,da,da,da,Religion
relation,en,Representatiu,Representatiu,Representative,Representative,Representative,0.9,0.0,0.0,0.0,0,0,0,Representative,Representative,mt_vote,2026-03-19T13:16:56,,,,,en,en,en,Representative
relation,en,Residència,Residència,Residence,Residence,Residence,0.9,0.0,0.0,0.0,0,0,0,Residence,Residence,mt_vote,2026-03-19T13:16:56,,,,,en,en,en,Residence
relation,en,Riuwaters_World-Class.Kgm,Riuwaters World-Class.Kgm,Riuwaters World-Class.Kgm,Riuwaters World-Class.Kgm,Riuwaters World-Class.Kgm,0.9,1.0,1.0,1.0,1,1,1,Riuwaters World-Class.Kgm,Riuwaters World-Class.Kgm,mt_vote_revoted_gte_langfilter,2026-03-19T13:41:07,1.0000001192092896,1.0000001192092896,1.0000001192092896,nllb,pl,pl,pl,RiuwatersWorld-Class.Kgm
relation,en,RocketAssociat,Rocket Associat,Rocket Associated,Rocket Associat,Rocket Associate,0.9,0.0,0.0,0.0,0,0,0,Rocket Associate,Rocket Associate,mt_vote,2026-03-19T13:16:58,,,,,en,en,en,RocketAssociate
relation,en,S'HaAfegitAlRegistreNacionalDeLlocsHistòrics,S'Ha Afegit Al Registre Nacional De Llocs Històrics,Added to the National Register of Historic Places,Added to the National Register of Historic Places,Added to the National Register of Historic Places,0.9,0.0,0.0,0.0,0,0,0,Added to the National Register of Historic Places,Added to the National Register of Historic Places,mt_vote,2026-03-19T13:16:59,,,,,en,en,en,AddedToTheNationalRegisterOfHistoricPlaces
relation,en,Sant,Sant,Saint,Sant,Holy,0.9,0.0,0.0,0.0,0,0,0,Saint,Saint,mt_vote,2026-03-19T13:17:00,,,,,en,en,en,Saint
relation,en,SantPatró,Sant Patró,Saint Pater,Sant Patró,Holy Patron,0.9,0.0,0.0,0.0,0,0,0,Sant Patró,Sant Patró,mt_vote_revoted_gte_langfilter,2026-03-19T13:41:07,,1.0000001192092896,,madlad,en,pl,en,SantPatró
relation,en,SeguitPer,Seguit Per,Followed by,Followed By,Followed By,0.9,0.0,0.0,0.0,0,0,0,Followed by,Followed by,mt_vote,2026-03-19T13:17:01,,,,,en,en,en,FollowedBy
relation,en,SeleccionatPerLaNasa,Seleccionat Per La Nasa,Selected by NASA,Selected By NASA,Selected by NASA,0.9,0.0,0.0,0.0,0,0,0,Selected by NASA,Selected by NASA,mt_vote,2026-03-19T13:17:01,,,,,en,en,en,SelectedByNASA
relation,en,Senadors,Senadors,Senators,Senators,Senators,0.9,1.0,1.0,1.0,1,1,1,Senators,Senators,mt_vote_revoted_gte_langfilter,2026-03-19T13:41:07,0.9424868822097778,0.9424868822097778,0.9424868822097778,nllb,it,it,it,Senators
relation,en,Servei,Servei,I served,Service,Service,0.9,0.0,0.0,0.0,0,0,0,Service,Service,mt_vote,2026-03-19T13:17:02,,,,,en,en,en,Service
relation,en,ServeiAnyD'inici,Servei Any D'inici,Service Starting year,Service Year Start,Service Year Started,0.9,0.0,0.0,0.0,0,0,0,Service Year Started,Service Year Started,mt_vote_revoted_gte_langfilter,2026-03-19T13:41:07,,,0.793289840221405,salamandra,en,en,de,ServiceYearStarted
relation,en,Servit,Servit,Served,Served,Served,0.9,0.0,0.0,0.0,0,0,0,Served,Served,mt_vote,2026-03-19T13:17:03,,,,,en,en,en,Served
