kind,lang,source_token,source_query_text,mt_nllb,mt_madlad,mt_salamandra,vote_threshold,sim_nllb_madlad,sim_nllb_salamandra,sim_madlad_salamandra,agree_nllb_madlad,agree_nllb_salamandra,agree_madlad_salamandra,mt_voted,final_text,final_source,processed_at,cos_en_nllb,cos_en_madlad,cos_en_salamandra,gte_winner,lang_nllb,lang_madlad,lang_salamandra,output_token
entity,en,Happy_Xmas_(War_Is_Over),Happy Xmas (War Is Over),Happy Xmas (War is Over),Happy Xmas (War is Over),Happy Xmas (War Is Over),0.9,0.0,0.0,0.0,0.0,0.0,0.0,Happy Xmas (War Is Over),Happy Xmas (War Is Over),mt_vote_revoted_gte_langfilter,2026-03-19T13:41:00,,,1.0,salamandra,en,en,lt,Happy_Xmas_(War_Is_Over)
entity,en,"Haputale,_Sri_Lanka","Haputale, Sri Lanka","Haputale, Sri Lanka",Haputale from Sri Lanka,"Haputale, Sri Lanka",0.9,0.8571,1.0,0.8571,0.0,1.0,0.0,"Haputale, Sri Lanka","Haputale, Sri Lanka",mt_vote,2026-03-19T12:56:11,,,,,en,en,en,"Haputale,_Sri_Lanka"
entity,en,Haputalezimbabwe__districts._kgm,Haputalezimbabwe districts. kgm,Haputalezimbabwe districts. kgm,Haputale,Haputalezimbabwe districts. kgm,0.9,0.0,1.0,0.0,0.0,1.0,0.0,Haputalezimbabwe districts. kgm,Haputalezimbabwe districts. kgm,mt_vote_revoted_gte_langfilter,2026-03-19T13:41:00,1.0,,1.0,salamandra,ro,en,ro,Haputalezimbabwe_districts._kgm
entity,en,Harbour_View_FC,Harbour View FC,Harbour View FC,Harbour View FC,Harbour View FC,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Harbour View FC,Harbour View FC,mt_vote,2026-03-19T12:56:13,,,,,en,en,en,Harbour_View_FC
entity,en,Harcourt_(editor),Harcourt (editor),Harcourt (editor),Harcourt (editor),Harcourt (publisher),0.9,1.0,0.7027,0.7027,1.0,0.0,0.0,Harcourt (editor),Harcourt (editor),mt_vote,2026-03-19T12:56:14,,,,,en,en,en,Harcourt_(editor)
entity,en,Harold_French,Harold French,Harold French,Harold French,Harold French,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Harold French,Harold French,mt_vote,2026-03-19T12:56:14,,,,,en,en,en,Harold_French
entity,en,"Harrietstown,_Nova_York","Harrietstown, Nova York","Harrietstown, N.Y.","Harrietstown, NY","Harrietstown, New York",0.9,0.9412,0.8,0.8421,1.0,0.0,0.0,"Harrietstown, N.Y.","Harrietstown, N.Y.",mt_vote,2026-03-19T12:56:15,,,,,en,en,en,"Harrietstown,_N.Y."
entity,en,Harry_Carey_(actor_nascut_el_1878),Harry Carey (actor nascut el 1878),Harry Carey (actor born 1878),Harry Carey (born 1878),Harry Carey (actor born 1878),0.9,0.8846,1.0,0.8846,0.0,1.0,0.0,Harry Carey (actor born 1878),Harry Carey (actor born 1878),mt_vote,2026-03-19T12:56:16,,,,,en,en,en,Harry_Carey_(actor_born_1878)
entity,en,Harry_Sahle,Harry Sahle,Harry Sahle,Harry Sahle,Harry Sahle,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Harry Sahle,Harry Sahle,mt_vote_revoted_gte_langfilter,2026-03-19T13:41:01,1.0,1.0,1.0,nllb,de,de,de,Harry_Sahle
entity,en,Havering,Havering,Havering,Havering,Havering,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Havering,Havering,mt_vote,2026-03-19T12:56:17,,,,,en,en,en,Havering
entity,en,Hayley_Mills,Hayley Mills,Hayley Mills,Hayley Mills,Hayley Mills,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Hayley Mills,Hayley Mills,mt_vote,2026-03-19T12:56:18,,,,,en,en,en,Hayley_Mills
entity,en,Hearst_Castle,Hearst Castle,Hearst Castle,Hearst Castle,Hearst Castle,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Hearst Castle,Hearst Castle,mt_vote,2026-03-19T12:56:19,,,,,en,en,en,Hearst_Castle
entity,en,Helicòpter_de_combat_lleuger_HAL,Helicòpter de combat lleuger HAL,Light fighter helicopter HAL,HAL Light Combat Helicopter,HAL Light Combat Helicopter,0.9,0.0,0.0,0.0,0.0,0.0,0.0,Light fighter helicopter HAL,Light fighter helicopter HAL,mt_vote_revoted_gte_langfilter,2026-03-19T13:41:01,0.9254682660102844,,,nllb,nl,en,en,Light_fighter_helicopter_HAL
entity,en,Helmut_Jahn,Helmut Jahn,Helmut Jahn,Helmut Jahn,Helmut Jahn,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Helmut Jahn,Helmut Jahn,mt_vote_revoted_gte_langfilter,2026-03-19T13:41:01,0.9999999403953552,0.9999999403953552,0.9999999403953552,nllb,de,de,de,Helmut_Jahn
entity,en,Henry_Clay,Henry Clay,Henry Clay,Henry Clay,Henry Clay,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Henry Clay,Henry Clay,mt_vote,2026-03-19T12:56:21,,,,,en,en,en,Henry_Clay
entity,en,Hergé,Hergé,Hergé,Hergé,Hergé,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Hergé,Hergé,mt_vote_revoted_gte_langfilter,2026-03-19T13:41:01,1.0000001192092896,1.0000001192092896,1.0000001192092896,nllb,fr,fr,fr,Hergé
entity,en,Hessisch_Oldendorf,Hessisch Oldendorf,Hessisch Oldendorf French,Hessisch Oldendorf,Hessisch Oldendorf,0.9,0.8372,0.8372,1.0,0.0,0.0,1.0,Hessisch Oldendorf,Hessisch Oldendorf,mt_vote_revoted_gte_langfilter,2026-03-19T13:41:01,0.8957914113998413,1.0,1.0,salamandra,de,de,de,Hessisch_Oldendorf
entity,en,Hilario_Pérez,Hilario Pérez,This is Hilario Pérez.,Hilario Pérez,Hilario Pérez,0.9,0.7429,0.7429,1.0,0.0,0.0,1.0,Hilario Pérez,Hilario Pérez,mt_vote_revoted_gte_langfilter,2026-03-19T13:41:01,0.9474849104881288,1.0,1.0,salamandra,la,fr,fr,Hilario_Pérez
entity,en,Himne_de_Suïssa,Himne de Suïssa,National anthem of Switzerland,Anthem of Switzerland,Hymn of Switzerland,0.9,0.8235,0.6531,0.8,0.0,0.0,0.0,Anthem of Switzerland,Anthem of Switzerland,mt_vote,2026-03-19T12:56:24,,,,,en,en,en,Anthem_of_Switzerland
entity,en,Històries_curtes_de_DeMarce_a_The_Grantville_Gazettes,Històries curtes de DeMarce a The Grantville Gazettes,Short stories by DeMarce in The Grantville Gazettes,DeMarce's short stories at The Grantville Gazettes,Short stories by DeMarce in The Grantville Gazettes,0.9,0.7723,1.0,0.7723,0.0,1.0,0.0,Short stories by DeMarce in The Grantville Gazettes,Short stories by DeMarce in The Grantville Gazettes,mt_vote,2026-03-19T12:56:25,,,,,en,en,en,Short_stories_by_DeMarce_in_The_Grantville_Gazettes
entity,en,Hogaochina._kgm,Hogaochina. kgm,Hogaochina.,Hogao,Hogaochina. kgm,0.9,0.0,0.8462,0.0,0.0,0.0,0.0,Hogaochina. kgm,Hogaochina. kgm,mt_vote_revoted_gte_langfilter,2026-03-19T13:41:01,0.8374568223953247,,0.9999999403953552,salamandra,sv,en,sv,Hogaochina._kgm
entity,en,Hohne,Hohne,Hohne,Hohne,Hohne,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Hohne,Hohne,mt_vote_revoted_gte_langfilter,2026-03-19T13:41:01,1.0,1.0,1.0,nllb,de,de,de,Hohne
entity,en,Homer_Elihu_Royce,Homer Elihu Royce,Homer Elihu Royce,Homer Elihu Royce,Homer Elihu Royce,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Homer Elihu Royce,Homer Elihu Royce,mt_vote_revoted_gte_langfilter,2026-03-19T13:41:01,1.0,1.0,1.0,nllb,id,id,id,Homer_Elihu_Royce
entity,en,Honda,Honda,Honda,Honda,Honda,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Honda,Honda,mt_vote,2026-03-19T12:56:27,,,,,en,en,en,Honda
entity,en,Honda_Accord,Honda Accord,The Honda Accord,Honda Accord,Honda Accord,0.9,0.0,0.0,1.0,0.0,0.0,1.0,Honda Accord,Honda Accord,mt_vote_revoted_gte_langfilter,2026-03-19T13:41:01,,1.0,1.0,salamandra,en,es,es,Honda_Accord
entity,en,Honey,Honey,Honey,Honey,Honey,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Honey,Honey,mt_vote,2026-03-19T12:56:29,,,,,en,en,en,Honey
entity,en,Hong_Kong,Hong Kong,Hong Kong,Hong Kong,Hong Kong,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Hong Kong,Hong Kong,mt_vote,2026-03-19T12:56:29,,,,,en,en,en,Hong_Kong
entity,en,Hong_Kong_britànic,Hong Kong britànic,British Hong Kong,British Hong Kong,British Hong Kong,0.9,1.0,1.0,1.0,1.0,1.0,1.0,British Hong Kong,British Hong Kong,mt_vote,2026-03-19T12:56:30,,,,,en,en,en,British_Hong_Kong
entity,en,Hongria,Hongria,Hungary,Hungary,Hungary,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Hungary,Hungary,mt_vote_revoted_gte_langfilter,2026-03-19T13:41:01,0.973533034324646,0.973533034324646,0.973533034324646,nllb,id,id,id,Hungary
entity,en,Hook_'em_(mascota),Hook 'em (mascota),Hook 'em up,Hook 'em (mascot),Hook 'em (mascot),0.9,0.6429,0.6429,1.0,0.0,0.0,1.0,Hook 'em (mascot),Hook 'em (mascot),mt_vote,2026-03-19T12:56:31,,,,,en,en,en,Hook_'em_(mascot)
entity,en,Hora_Central_Europea,Hora Central Europea,Central European time,Central European Time,Central European Time,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Central European time,Central European time,mt_vote,2026-03-19T12:56:32,,,,,en,en,en,Central_European_time
entity,en,Hora_d'Europa_de_l'Est,Hora d'Europa de l'Est,Eastern European time,Eastern European Time,East European Time,0.9,1.0,0.9231,0.9231,1.0,1.0,1.0,Eastern European time,Eastern European time,mt_vote,2026-03-19T12:56:33,,,,,en,en,en,Eastern_European_time
entity,en,Hora_d'estiu_del_Pacífic,Hora d'estiu del Pacífic,Pacific daylight saving time,Pacific Daylight Time,Pacific Daylight Time,0.9,0.8571,0.8571,1.0,0.0,0.0,1.0,Pacific Daylight Time,Pacific Daylight Time,mt_vote,2026-03-19T12:56:33,,,,,en,en,en,Pacific_Daylight_Time
entity,en,Hora_estàndard_del_Pacífic,Hora estàndard del Pacífic,Pacific standard time,Pacific Standard Time,Pacific Standard Time,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Pacific standard time,Pacific standard time,mt_vote,2026-03-19T12:56:34,,,,,en,en,en,Pacific_standard_time
entity,en,Horacio_Rodríguez_Larreta,Horacio Rodríguez Larreta,This is Horacio Rodríguez Larreta,Horacio Rodríguez Larreta,Horacio Rodríguez Larreta,0.9,0.8621,0.8621,1.0,0.0,0.0,1.0,Horacio Rodríguez Larreta,Horacio Rodríguez Larreta,mt_vote_revoted_gte_langfilter,2026-03-19T13:41:01,0.9149256348609924,0.9999998807907104,0.9999998807907104,salamandra,es,es,es,Horacio_Rodríguez_Larreta
entity,en,Horari_d'estiu_de_l'Europa_Oriental,Horari d'estiu de l'Europa Oriental,Eastern European daylight saving time,Eastern European Daylight Saving Time,Eastern European Summer Time,0.9,0.0,0.0,0.0,0.0,0.0,0.0,Eastern European daylight saving time,Eastern European daylight saving time,mt_vote_revoted_gte_langfilter,2026-03-19T13:41:01,0.8001781105995178,,,nllb,id,en,en,Eastern_European_daylight_saving_time
entity,en,Hornchurch,Hornchurch,Hornchurch,Hornchurch,Hornchurch,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Hornchurch,Hornchurch,mt_vote,2026-03-19T12:56:36,,,,,en,en,en,Hornchurch
entity,en,Hospital_d'Ampara,Hospital d'Ampara,Hospital of Ampara,Hospital d'Ampara,Hospital d'Ampara,0.9,0.0,0.0,1.0,0.0,0.0,1.0,Hospital d'Ampara,Hospital d'Ampara,mt_vote_revoted_gte_langfilter,2026-03-19T13:41:01,,1.0000001192092896,1.0000001192092896,salamandra,en,fr,fr,Hospital_d'Ampara
entity,en,"Hospital_de_Westminster,_Londres","Hospital de Westminster, Londres","Hospital of Westminster, London","Westminster Hospital, London","Westminster Hospital, London",0.9,0.6441,0.6441,1.0,0.0,0.0,1.0,"Westminster Hospital, London","Westminster Hospital, London",mt_vote,2026-03-19T12:56:38,,,,,en,en,en,"Westminster_Hospital,_London"
entity,en,Hot,Hot,Hot,Hot,Hot,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Hot,Hot,mt_vote,2026-03-19T12:56:38,,,,,en,en,en,Hot
entity,en,Houston,Houston,Houston,Houston,Houston,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Houston,Houston,mt_vote,2026-03-19T12:56:39,,,,,en,en,en,Houston
entity,en,Houston_Texans,Houston Texans,Houston Texans,Houston Texans,Houston Texans,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Houston Texans,Houston Texans,mt_vote,2026-03-19T12:56:39,,,,,en,en,en,Houston_Texans
entity,en,Hubei,Hubei,Hubei,Hubei,Hubei,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Hubei,Hubei,mt_vote_revoted_gte_langfilter,2026-03-19T13:41:01,1.0,1.0,1.0,nllb,de,de,de,Hubei
entity,en,Hugh_Hazzard,Hugh Hazzard,Hugh Hazzard,Hugh Hazzard,Hugh Hazzard,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Hugh Hazzard,Hugh Hazzard,mt_vote,2026-03-19T12:56:41,,,,,en,en,en,Hugh_Hazzard
entity,en,Hugo_Sperrle,Hugo Sperrle,Hugo Sperrle,Hugo Sperrle,Hugo Sperrle,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Hugo Sperrle,Hugo Sperrle,mt_vote_revoted_gte_langfilter,2026-03-19T13:41:01,1.0000001192092896,1.0000001192092896,1.0000001192092896,nllb,pl,pl,pl,Hugo_Sperrle
entity,en,Hull_City_AFC,Hull City AFC,Hull City AFC,Hull City AFC,Hull City AFC,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Hull City AFC,Hull City AFC,mt_vote,2026-03-19T12:56:42,,,,,en,en,en,Hull_City_AFC
entity,en,"Humphrys,_Tennant_i_Dykes","Humphrys, Tennant i Dykes","Humphrys, Tennant and Dykes","Humphrys, Tennant and Dykes","Humphrys, Tennant and Dykes",0.9,1.0,1.0,1.0,1.0,1.0,1.0,"Humphrys, Tennant and Dykes","Humphrys, Tennant and Dykes",mt_vote,2026-03-19T12:56:43,,,,,en,en,en,"Humphrys,_Tennant_and_Dykes"
entity,en,Huskies_de_Connecticut,Huskies de Connecticut,Huskies from Connecticut,Connecticut Huskies,Connecticut Huskies,0.9,0.5116,0.5116,1.0,0.0,0.0,1.0,Connecticut Huskies,Connecticut Huskies,mt_vote,2026-03-19T12:56:44,,,,,en,en,en,Connecticut_Huskies
entity,en,Hypermarcas,Hypermarcas,Hypermarkets,Hypermarcas,Hypermarcas,0.9,0.7826,0.7826,1.0,0.0,0.0,1.0,Hypermarcas,Hypermarcas,mt_vote_revoted_gte_langfilter,2026-03-19T13:41:01,0.7940919399261475,1.0,1.0,salamandra,es,es,es,Hypermarcas
entity,en,Hèlsinki,Hèlsinki,The city of Helsinki,Helsinki,Helsinki,0.9,0.5714,0.5714,1.0,0.0,0.0,1.0,Helsinki,Helsinki,mt_vote,2026-03-19T12:56:45,,,,,en,en,en,Helsinki
entity,en,Héctor_Numa_Moraes,Héctor Numa Moraes,Hector Numa Moraes,Héctor Numa Moraes,Hector Numa Moraes,0.9,0.9444,1.0,0.9444,1.0,1.0,1.0,Héctor Numa Moraes,Héctor Numa Moraes,mt_vote_revoted_gte_langfilter,2026-03-19T13:41:01,0.9351688027381896,1.0,0.9351688027381896,madlad,pt,pt,pt,Héctor_Numa_Moraes
entity,en,Hüseyin_Bütüner_i_Hilmi_Güner,Hüseyin Bütüner i Hilmi Güner,Hüseyin Bütüner and Hilmi Güner,Hüseyin Bütüner and Hilmi Güner,Hüseyin Bütüner and Hilmi Güner,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Hüseyin Bütüner and Hilmi Güner,Hüseyin Bütüner and Hilmi Güner,mt_vote_revoted_gte_langfilter,2026-03-19T13:41:01,0.9418538808822632,0.9418538808822632,0.9418538808822632,nllb,az,az,az,Hüseyin_Bütüner_and_Hilmi_Güner
entity,en,Idioma_alemany,Idioma alemany,German language,German language,German language,0.9,1.0,1.0,1.0,1.0,1.0,1.0,German language,German language,mt_vote_revoted_gte_langfilter,2026-03-19T13:41:01,0.924216330051422,0.924216330051422,0.924216330051422,nllb,es,es,es,German_language
entity,en,Idioma_filipí,Idioma filipí,Philippine language,Filipino language,Filipino,0.9,0.8333,0.0,0.0,0.0,0.0,0.0,Philippine language,Philippine language,mt_vote_revoted_gte_langfilter,2026-03-19T13:41:01,0.9350131750106812,0.934162139892578,,nllb,es,it,en,Philippine_language
entity,en,Idioma_holandès,Idioma holandès,Dutch language,Dutch language,Dutch language,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Dutch language,Dutch language,mt_vote,2026-03-19T12:56:48,,,,,en,en,en,Dutch_language
entity,en,Idioma_irlandès,Idioma irlandès,Irish language,Irish language,Irish Teanga,0.9,0.0,0.0,0.0,0.0,0.0,0.0,Irish Teanga,Irish Teanga,mt_vote_revoted_gte_langfilter,2026-03-19T13:41:01,,,0.7359850406646729,salamandra,en,en,rw,Irish_Teanga
entity,en,Idioma_turc,Idioma turc,Turkish language,Turkish language,Turkish language,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Turkish language,Turkish language,mt_vote,2026-03-19T12:56:49,,,,,en,en,en,Turkish_language
entity,en,Idioma_xinès,Idioma xinès,Chinese language,Chinese language,Chinese language,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Chinese language,Chinese language,mt_vote_revoted_gte_langfilter,2026-03-19T13:41:01,0.9055518507957458,0.9055518507957458,0.9055518507957458,nllb,es,es,es,Chinese_language
entity,en,Illa_del_Príncep_Eduard,Illa del Príncep Eduard,Prince Edward Island,Prince Edward Island,Prince Edward Island,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Prince Edward Island,Prince Edward Island,mt_vote,2026-03-19T12:56:50,,,,,en,en,en,Prince_Edward_Island
entity,en,Illinois,Illinois,Illinois,Illinois,Illinois,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Illinois,Illinois,mt_vote_revoted_gte_langfilter,2026-03-19T13:41:01,1.000000238418579,1.000000238418579,1.000000238418579,nllb,fr,fr,fr,Illinois
entity,en,IlocanoName,IlocanoName,IlocanoName,Ilocano,Ilocano,0.9,0.7778,0.7778,1.0,0.0,0.0,1.0,Ilocano,Ilocano,mt_vote_revoted_gte_langfilter,2026-03-19T13:41:01,1.0,0.9359297156333924,0.9359297156333924,salamandra,it,it,it,Ilocano
entity,en,Imagine_(cançó_de_John_Lennon),Imagine (cançó de John Lennon),Imagine (song by John Lennon),Imagine (John Lennon song),Imagine (John Lennon song),0.9,0.0,0.0,1.0,0.0,0.0,1.0,Imagine (John Lennon song),Imagine (John Lennon song),mt_vote_revoted_gte_langfilter,2026-03-19T13:41:01,,0.8795509934425354,0.8795509934425354,salamandra,en,fr,fr,Imagine_(John_Lennon_song)
entity,en,Imagine_(àlbum_de_John_Lennon),Imagine (àlbum de John Lennon),Imagine (album by John Lennon),Imagine (John Lennon album),Imagine (John Lennon album),0.9,0.0,0.0,1.0,0.0,0.0,1.0,Imagine (John Lennon album),Imagine (John Lennon album),mt_vote_revoted_gte_langfilter,2026-03-19T13:41:01,,0.9029161930084229,0.9029161930084229,salamandra,en,fr,fr,Imagine_(John_Lennon_album)
entity,en,Imperi_Alemany,Imperi Alemany,German Empire,German Empire,German Empire,0.9,1.0,1.0,1.0,1.0,1.0,1.0,German Empire,German Empire,mt_vote,2026-03-19T12:56:54,,,,,en,en,en,German_Empire
entity,en,Imprimir_i_paperback,Imprimir i paperback,Print and paperback,Print and Paperback,Print and paperback,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Print and paperback,Print and paperback,mt_vote,2026-03-19T12:56:54,,,,,en,en,en,Print_and_paperback
entity,en,Imst,Imst,Imst,Imst,Imst,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Imst,Imst,mt_vote,2026-03-19T12:56:55,,,,,en,en,en,Imst
entity,en,In_God_We_Trust,In God We Trust,In God We Trust,In God We Trust,In God We Trust,0.9,1.0,1.0,1.0,1.0,1.0,1.0,In God We Trust,In God We Trust,mt_vote,2026-03-19T12:56:55,,,,,en,en,en,In_God_We_Trust
entity,en,Indi,Indi,Indian,Indi,Indian,0.9,0.8,1.0,0.8,0.0,1.0,0.0,Indian,Indian,mt_vote,2026-03-19T12:56:56,,,,,en,en,en,Indian
entity,en,Indiana,Indiana,Indiana,Indiana,Indiana,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Indiana,Indiana,mt_vote,2026-03-19T12:56:56,,,,,en,en,en,Indiana
entity,en,Indianàpolis,Indianàpolis,Indianapolis,Indianapolis,Indianapolis,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Indianapolis,Indianapolis,mt_vote,2026-03-19T12:56:57,,,,,en,en,en,Indianapolis
entity,en,Indonèsia,Indonèsia,Indonesia,Indonesia,Indonesia,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Indonesia,Indonesia,mt_vote_revoted_gte_langfilter,2026-03-19T13:41:01,0.9679036140441896,0.9679036140441896,0.9679036140441896,nllb,es,es,es,Indonesia
entity,en,Indonèsia_i_Malàisia,Indonèsia i Malàisia,Indonesia and Malaysia,Indonesia and Malaysia,Indonesia and Malaysia,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Indonesia and Malaysia,Indonesia and Malaysia,mt_vote,2026-03-19T12:56:58,,,,,en,en,en,Indonesia_and_Malaysia
entity,en,Infraero,Infraero,Infrared,Infraero,Infraero,0.9,0.0,0.0,0.0,0.0,0.0,0.0,Infrared,Infrared,mt_vote_revoted_gte_langfilter,2026-03-19T13:41:01,0.8083188533782959,,,nllb,ro,en,en,Infrared
entity,en,"Institut_Tècnic,_Kaduna","Institut Tècnic, Kaduna","Technical institute, Kaduna","Technical Institute, Kaduna","Technical Institute, Kaduna",0.9,1.0,1.0,1.0,1.0,1.0,1.0,"Technical Institute, Kaduna","Technical Institute, Kaduna",mt_vote_revoted_gte_langfilter,2026-03-19T13:41:01,0.9446232318878174,0.9481595754623412,0.9481595754623412,madlad,id,id,id,"Technical_Institute,_Kaduna"
entity,en,Institut_de_Paleobiologia_Roman_Kozłowski,Institut de Paleobiologia Roman Kozłowski,Institute of Paleobiology by Roman Kozłowski,Institute of Paleobiology Roman Kozłowski,Roman Kozłowski Institute of Paleobiology,0.9,0.9647,0.5882,0.6098,1.0,0.0,0.0,Institute of Paleobiology by Roman Kozłowski,Institute of Paleobiology by Roman Kozłowski,mt_vote,2026-03-19T12:57:00,,,,,en,en,en,Institute_of_Paleobiology_by_Roman_Kozłowski
entity,en,Institut_de_Tecnologia_Acharya,Institut de Tecnologia Acharya,Acharya Institute of Technology,Acharya Institute of Technology,Acharya Institute of Technology,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Acharya Institute of Technology,Acharya Institute of Technology,mt_vote,2026-03-19T12:57:01,,,,,en,en,en,Acharya_Institute_of_Technology
entity,en,"Institut_de_Tecnologia_de_Massachusetts,_Sc.D._1963","Institut de Tecnologia de Massachusetts, Sc.D. 1963","Massachusetts Institute of Technology, Sc.D. 1963","Massachusetts Institute of Technology, Sc.D. 1963","Massachusetts Institute of Technology, Sc.D. 1963",0.9,1.0,1.0,1.0,1.0,1.0,1.0,"Massachusetts Institute of Technology, Sc.D. 1963","Massachusetts Institute of Technology, Sc.D. 1963",mt_vote,2026-03-19T12:57:02,,,,,en,en,en,"Massachusetts_Institute_of_Technology,_Sc.D._1963"
entity,en,Interscope_Geffen_A&M,Interscope Geffen A&M,Interscope and Geffen A&M,Interscope Geffen A&M,Interscope Geffen A&M,0.9,0.913,0.913,1.0,1.0,1.0,1.0,Interscope Geffen A&M,Interscope Geffen A&M,mt_vote_revoted_gte_langfilter,2026-03-19T13:41:01,0.9612125754356384,1.0,1.0,madlad,de,de,de,Interscope_Geffen_A&M
entity,en,Into_Battle_(novel·la),Into Battle (novel·la),Into Battle (novel),Into Battle (novel),Into Battle (novel),0.9,1.0,1.0,1.0,1.0,1.0,1.0,Into Battle (novel),Into Battle (novel),mt_vote_revoted_gte_langfilter,2026-03-19T13:41:01,0.9847716093063354,0.9847716093063354,0.9847716093063354,nllb,it,it,it,Into_Battle_(novel)
entity,en,Invasió_de_Grenada,Invasió de Grenada,Invasion of Grenada,Invasion of Grenada,Invasion of Grenada,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Invasion of Grenada,Invasion of Grenada,mt_vote,2026-03-19T12:57:05,,,,,en,en,en,Invasion_of_Grenada
entity,en,Invasió_de_Panamà,Invasió de Panamà,Invasion of Panama,Invasion of Panama,Invasion of Panama,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Invasion of Panama,Invasion of Panama,mt_vote,2026-03-19T12:57:06,,,,,en,en,en,Invasion_of_Panama
entity,en,Iraq,Iraq,Iraq,Iraq 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.00,Iraq,0.9,0.0,0.0,0.0,0.0,0.0,0.0,Iraq 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.00,Iraq 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.00,mt_vote_revoted_gte_langfilter,2026-03-19T13:41:01,,0.7642942667007446,,madlad,en,mt,en,Iraq_0.001_0.001_0.001_0.001_0.001_0.001_0.001_0.001_0.001_0.001_0.001_0.001_0.001_0.001_0.001_0.00
entity,en,Iraq_U20,Iraq U20,Iraq U20,Iraq U20,Iraq U20,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Iraq U20,Iraq U20,mt_vote_revoted_gte_langfilter,2026-03-19T13:41:01,0.9999999403953552,0.9999999403953552,0.9999999403953552,nllb,mt,mt,mt,Iraq_U20
entity,en,Irlam_Town_F.C._(anglès),Irlam Town F.C. (anglès),Irlam Town F.C. (English),Irlam Town F.C.,Irlam Town F.C. (English),0.9,0.75,1.0,0.75,0.0,1.0,0.0,Irlam Town F.C. (English),Irlam Town F.C. (English),mt_vote,2026-03-19T12:57:10,,,,,en,en,en,Irlam_Town_F.C._(English)
entity,en,Irlanda,Irlanda,Ireland,Ireland. 1996,Ireland,0.9,0.7,1.0,0.7,0.0,1.0,0.0,Ireland,Ireland,mt_vote,2026-03-19T12:57:11,,,,,en,en,en,Ireland
entity,en,Isaac_Rojas,Isaac Rojas,This is Isaac Rojas.,Isaac Rojas,Isaac Rojas,0.9,0.0,0.0,1.0,0.0,0.0,1.0,Isaac Rojas,Isaac Rojas,mt_vote_revoted_gte_langfilter,2026-03-19T13:41:01,,1.0,1.0,salamandra,en,fi,fi,Isaac_Rojas
entity,en,Isidro_Metapán,Isidro Metapán,Isidro Metapán was born,Isidro Metapán,Isidro Metapán,0.9,0.7568,0.7568,1.0,0.0,0.0,1.0,Isidro Metapán,Isidro Metapán,mt_vote_revoted_gte_langfilter,2026-03-19T13:41:01,0.9624528884887696,1.0000001192092896,1.0000001192092896,salamandra,ga,cs,cs,Isidro_Metapán
entity,en,Isis_(grup),Isis (grup),Isis (group),Isis (band),Isis (group),0.9,0.6087,1.0,0.6087,0.0,1.0,0.0,Isis (group),Isis (group),mt_vote,2026-03-19T12:57:13,,,,,en,en,en,Isis_(group)
