kind,lang,source_token,source_query_text,qid,wikidata_label,wikidata_aliases_json,mt_nllb,mt_madlad,mt_salamandra,vote_threshold,sim_nllb_madlad,sim_nllb_salamandra,sim_madlad_salamandra,agree_nllb_madlad,agree_nllb_salamandra,agree_madlad_salamandra,mt_voted,final_text,final_source,processed_at,cos_en_nllb,cos_en_madlad,cos_en_salamandra,gte_winner,lang_nllb,lang_madlad,lang_salamandra,output_token
entity,ca,Fuad_Masum,Fuad Masum,Q17410819,Fuad Masum,"[""Muhammad Fuad Masum""]",Fuad Masum,Fuad Masum,Fuad Masum,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Fuad Masum,Fuad Masum,wikidata_label,2026-02-28T20:23:41,,,,,en,en,en,Fuad_Masum
entity,ca,Full-size_car,Full-size car,Q304895,,[],Automòbil de mida completa,Cotxe de mida completa,Cotxe de mida normal,0.9,0.75,0.5652,0.8095,0.0,0.0,0.0,Cotxe de mida completa,Cotxe de mida completa,mt_vote_revoted_gte_langfilter,2026-02-28T21:16:39,0.8824023604393005,0.8845967054367065,0.8166118860244751,madlad,ca,es,es,Cotxe_de_mida_completa
entity,ca,"Fulton_County,_Georgia","Fulton County, Georgia",,,[],"Comtat de Fulton, Geòrgia",Comtat de Fultonusa. kgm,"Comtat de Fulton, Geòrgia",0.9,0.7347,1.0,0.6939,0.0,1.0,0.0,"Comtat de Fulton, Geòrgia","Comtat de Fulton, Geòrgia",mt_vote_revoted_gte_langfilter,2026-02-28T21:16:39,0.8931872844696045,0.7762373089790344,0.8931872844696045,salamandra,oc,ca,oc,"Comtat_de_Fulton,_Geòrgia"
entity,ca,Funk,Funk,Q1355692,Funk,[],Funk,Funk,Funk,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Funk,Funk,wikidata_label,2026-02-28T20:23:48,,,,,en,en,en,Funk
entity,ca,GMA_Network_(company),GMA Network (company),,,[],GMA Network (empresa),GMA Network (empresa),GMA Network (empresa),0.9,1.0,1.0,1.0,1.0,1.0,1.0,GMA Network (empresa),GMA Network (empresa),mt_vote_revoted_gte_langfilter,2026-02-28T21:16:39,0.9672448039054872,0.9672448039054872,0.9672448039054872,nllb,es,es,es,GMA_Network_(empresa)
entity,ca,GMA_Network_Center,GMA Network Center,Q5513717,,[],Centre de Xarxa GMA,Centre de xarxa GMA,Centre de la xarxa GMA,0.9,1.0,0.9268,0.9268,1.0,1.0,1.0,Centre de la xarxa GMA,Centre de la xarxa GMA,mt_vote_revoted_gte_langfilter,2026-02-28T21:16:39,0.7821091413497925,0.7903226017951965,0.794118344783783,salamandra,ro,ro,ro,Centre_de_la_xarxa_GMA
entity,ca,GMA_New_Media,GMA New Media,Q5513716,,[],GMA New Media,GMA New Media,GMA New Media,0.9,1.0,1.0,1.0,1.0,1.0,1.0,GMA New Media,GMA New Media,mt_vote,2026-02-28T20:23:50,,,,,en,en,en,GMA_New_Media
entity,ca,Gabriela_Michetti,Gabriela Michetti,Q5515970,Gabriela Michetti,"[""Marta Gabriela Michetti""]",Gabriela Michetti,Gabriela Michetti,Gabriela Michetti,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Gabriela Michetti,Gabriela Michetti,wikidata_label,2026-02-28T20:23:51,0.9999999403953552,0.9999999403953552,0.9999999403953552,,pt,pt,pt,Gabriela_Michetti
entity,ca,Gadzhi_Gadzhiyev,Gadzhi Gadzhiyev,Q2624413,Gadzhi Gadzhiyev,[],Gadzhi Gadzhiyev,Gadzhi Gadzhiyev,Gadzhi Gadzhiyev,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Gadzhi Gadzhiyev,Gadzhi Gadzhiyev,wikidata_label,2026-02-28T20:23:52,1.0000001192092896,1.0000001192092896,1.0000001192092896,,sk,sk,sk,Gadzhi_Gadzhiyev
entity,ca,Galactic,Galactic,Q55406940,,[],Galactic,Galàctic,Galactic,0.9,0.0,0.0,0.0,0.0,0.0,0.0,Galàctic,Galàctic,mt_vote_revoted_gte_langfilter,2026-02-28T21:16:39,,0.924490213394165,,madlad,en,ca,en,Galàctic
entity,ca,Gale_Brewer,Gale Brewer,Q5518265,Gale Brewer,[],Gale Brewer,Gale Brewer,Gale Brewer,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Gale Brewer,Gale Brewer,wikidata_label,2026-02-28T20:23:58,1.0,1.0,1.0,,it,it,it,Gale_Brewer
entity,ca,Galicia_(Spain),Galicia (Spain),,,[],Galícia (Espanya),Galícia (Espanya) africa. kgm,Galícia (Espanya),0.9,0.7391,1.0,0.7391,0.0,1.0,0.0,Galícia (Espanya),Galícia (Espanya),mt_vote_revoted_gte_langfilter,2026-02-28T21:16:39,0.9133182764053344,0.755074143409729,0.9133182764053344,salamandra,ca,ca,ca,Galícia_(Espanya)
entity,ca,Ganges,Ganges,Q734074,Gange,"[""Ganges""]",Ganges,Gangeswaters_ world- class. kgm,Ganges,0.9,0.0,0.0,0.0,0.0,0.0,0.0,Ganges,Gange,wikidata_label,2026-02-28T20:24:00,,0.749680757522583,,,en,nl,en,Gange
entity,ca,Gangsta_rap,Gangsta rap,Q753679,Gangsta rap,[],Gangsta rap,Gangsta rap,Gangsta rap,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Gangsta rap,Gangsta rap,wikidata_label,2026-02-28T20:24:01,1.0000001192092896,1.0000001192092896,1.0000001192092896,,da,da,da,Gangsta_rap
entity,ca,Garage_rock,Garage rock,Q211573,garage rock,"[""Garage""]",Roca de garatge,Rock de garatge,Garage rock,0.9,0.9333,0.0,0.0,1.0,0.0,0.0,Roca de garatge,garage rock,wikidata_label,2026-02-28T20:24:01,0.662673830986023,0.7988458871841431,,,ca,nl,en,garage_rock
entity,ca,Gardner_Fox,Gardner Fox,Q1333848,Gardner Fox,[],Gardner Fox,Gardner Fox,Gardner Fox,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Gardner Fox,Gardner Fox,wikidata_label,2026-02-28T20:24:02,,,,,en,en,en,Gardner_Fox
entity,ca,Garlic,Garlic,Q21546392,all,[],L'alc,All,All,0.9,0.5,0.5,1.0,0.0,0.0,1.0,All,all,wikidata_label,2026-02-28T20:24:03,,,,,en,en,en,all
entity,ca,Garth_Nix,Garth Nix,Q536913,Garth Nix,[],Garth Nix,Garth Nix,Garth Nix,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Garth Nix,Garth Nix,wikidata_label,2026-02-28T20:24:04,,,,,en,en,en,Garth_Nix
entity,ca,Gary_Cohn_(comics),Gary Cohn (comics),,,[],Gary Cohn (comics),Gary Cohn (còmics),Gary Cohn (còmic),0.9,0.0,0.0,0.9714,0.0,0.0,1.0,Gary Cohn (còmic),Gary Cohn (còmic),mt_vote_revoted_gte_langfilter,2026-02-28T21:16:39,,0.8914046883583069,0.9034223556518556,salamandra,en,mg,mg,Gary_Cohn_(còmic)
entity,ca,"Gdynia,_Poland","Gdynia, Poland",,,[],"Gdynia, Polònia","Gdynia, Polònia","Gdynia, Polònia",0.9,1.0,1.0,1.0,1.0,1.0,1.0,"Gdynia, Polònia","Gdynia, Polònia",mt_vote_revoted_gte_langfilter,2026-02-28T21:16:39,0.9725208282470704,0.9725208282470704,0.9725208282470704,nllb,ht,ht,ht,"Gdynia,_Polònia"
entity,ca,Gene_Colan,Gene Colan,Q1266750,Gene Colan,[],Gene Colan,Gene Colan,Gene Colan,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Gene Colan,Gene Colan,wikidata_label,2026-02-28T20:24:11,1.0,1.0,1.0,,es,es,es,Gene_Colan
entity,ca,General_Dynamics,General Dynamics,Q502940,General Dynamics,[],Dinàmica General,General Dynamics,General Dynamics,0.9,0.0,0.0,0.0,0.0,0.0,0.0,General Dynamics,General Dynamics,wikidata_label,2026-02-28T20:24:12,0.6558279395103455,,,,ca,en,en,General_Dynamics
entity,ca,General_Dynamics_Electric_Boat,General Dynamics Electric Boat,Q1325893,,[],General Dynamics Barca elèctrica,General Dynamics Electric Boat,General Dynamics Electric Boat,0.9,0.0,0.0,0.0,0.0,0.0,0.0,General Dynamics Barca elèctrica,General Dynamics Barca elèctrica,mt_vote_revoted_gte_langfilter,2026-02-28T21:16:39,0.8138010501861572,,,nllb,ca,en,en,General_Dynamics_Barca_elèctrica
entity,ca,General_Dynamics_F-16_Fighting_Falcon,General Dynamics F-16 Fighting Falcon,Q100026,Lockheed Martin F-16 Fighting Falcon,[],General Dynamics F-16 Fighting Falcon,General Dynamics F-16 Fighting Falcon,General Dynamics F-16 Fighting Falcon,0.9,1.0,1.0,1.0,1.0,1.0,1.0,General Dynamics F-16 Fighting Falcon,Lockheed Martin F-16 Fighting Falcon,wikidata_label,2026-02-28T20:24:14,1.0,1.0,1.0,,de,de,de,Lockheed_Martin_F-16_Fighting_Falcon
entity,ca,General_Motors,General Motors,Q81965,General Motors,"[""GMC"", ""Història de General Motors"", ""General Motors Corporation""]",General Motors,General Motorsusa. kgm,General Motors,0.9,0.7778,1.0,0.7778,0.0,1.0,0.0,General Motors,General Motors,wikidata_label,2026-02-28T20:24:15,,,,,en,en,en,General_Motors
entity,ca,General_relativity,General relativity,Q11452,relativitat general,"[""teoria general de la relativitat""]",Relativitat general,Relativitat general,Relativitat general,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Relativitat general,relativitat general,wikidata_label,2026-02-28T20:24:16,0.7918830513954163,0.7918830513954163,0.7918830513954163,,nl,nl,nl,relativitat_general
entity,ca,Genoa,Genoa,Q1449,Gènova,[],Genova,Gènovaitalyprovince. kgm,Gènova,0.9,0.0,0.0,0.4,0.0,0.0,0.0,Gènova,Gènova,wikidata_label,2026-02-28T20:24:17,,0.6832341551780701,0.8287057876586914,,en,fr,ht,Gènova
entity,ca,Genoa_C.F.C.,Genoa C.F.C.,,,[],Gènova C.F.C.,Genoa C.F.C. (italià),Genoa C.F.C.,0.9,0.6471,0.88,0.7273,0.0,0.0,0.0,Genoa C.F.C.,Genoa C.F.C.,mt_vote_revoted_gte_langfilter,2026-02-28T21:16:39,0.9001007676124573,0.9278622269630432,1.0,salamandra,ht,it,eu,Genoa_C.F.C.
entity,ca,Geof_Bartz,Geof Bartz,Q107007430,,[],Geof Bartz,Geof Bartz,Geof Bartz,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Geof Bartz,Geof Bartz,mt_vote,2026-02-28T20:24:19,,,,,en,en,en,Geof_Bartz
entity,ca,George_Allen_&_Unwin,George Allen & Unwin,,,[],George Allen i Unwin,George Allen & Unwin,George Allen & Unwin,0.9,0.95,0.95,1.0,1.0,1.0,1.0,George Allen & Unwin,George Allen & Unwin,mt_vote_revoted_gte_langfilter,2026-02-28T21:16:39,0.9159190058708192,1.0,1.0,madlad,no,de,de,George_Allen_&_Unwin
entity,ca,George_Brenner,George Brenner,Q5537226,,[],George Brenner,George Brenner,George Brenner,0.9,1.0,1.0,1.0,1.0,1.0,1.0,George Brenner,George Brenner,mt_vote_revoted_gte_langfilter,2026-02-28T21:16:39,1.0,1.0,1.0,nllb,fr,fr,fr,George_Brenner
entity,ca,George_H._W._Bush,George H. W. Bush,Q23505,George Herbert Walker Bush,"[""George H. W. Bush"", ""George H.W. Bush""]",George H. W. Bush,George H. W. Bush,George HW Bush,0.9,1.0,0.9032,0.9032,1.0,1.0,1.0,George H. W. Bush,George Herbert Walker Bush,wikidata_label,2026-02-28T20:24:27,,,,,en,en,en,George_Herbert_Walker_Bush
entity,ca,George_Kapitan,George Kapitan,Q16013667,,[],George Capitan,George Kapitan,George Kapitan,0.9,0.9286,0.9286,1.0,1.0,1.0,1.0,George Kapitan,George Kapitan,mt_vote,2026-02-28T20:24:27,,,,,en,en,en,George_Kapitan
entity,ca,George_MacDonald,George MacDonald,Q368519,George MacDonald,[],George MacDonald,George MacDonald,George MacDonald,0.9,1.0,1.0,1.0,1.0,1.0,1.0,George MacDonald,George MacDonald,wikidata_label,2026-02-28T20:24:28,1.0000001192092896,1.0000001192092896,1.0000001192092896,,et,et,et,George_MacDonald
entity,ca,George_Monson,George Monson,Q18527477,,[],George Monson,George Monson,George Monson,0.9,1.0,1.0,1.0,1.0,1.0,1.0,George Monson,George Monson,mt_vote,2026-02-28T20:24:29,,,,,en,en,en,George_Monson
entity,ca,George_Richard_Pain,George Richard Pain,Q5543848,George Richard Pain,[],George Richard Pain,George Richard Pain,George Richard Pain,0.9,1.0,1.0,1.0,1.0,1.0,1.0,George Richard Pain,George Richard Pain,wikidata_label,2026-02-28T20:24:30,1.0,1.0,1.0,,de,de,de,George_Richard_Pain
entity,ca,George_Winkler,George Winkler,Q5546441,George Winkler,[],George Winkler,George Winkler,George Winkler,0.9,1.0,1.0,1.0,1.0,1.0,1.0,George Winkler,George Winkler,wikidata_label,2026-02-28T20:24:31,,,,,en,en,en,George_Winkler
entity,ca,"Georgetown,_Texas","Georgetown, Texas",,,[],"Georgetown, Texas",Georgetownusa. kgm,"Georgetown, Texas",0.9,0.6286,1.0,0.6286,0.0,1.0,0.0,"Georgetown, Texas","Georgetown, Texas",mt_vote,2026-02-28T20:24:32,,,,,en,en,en,"Georgetown,_Texas"
entity,ca,"Georgia,_Vermont","Georgia, Vermont",,,[],"Georgia, Vermont","Geòrgia, Vermontusa. kgm","Geòrgia, Vermont",0.9,0.75,0.9375,0.8,0.0,1.0,0.0,"Georgia, Vermont","Georgia, Vermont",mt_vote_revoted_gte_langfilter,2026-02-28T21:16:39,1.0,0.8288601636886597,0.9012792110443116,nllb,de,ht,oc,"Georgia,_Vermont"
entity,ca,Georgia_(U.S._state),Georgia (U.S. state),,,[],Georgia (estat dels Estats Units),Geòrgia (Estat dels EUA) oceania. kgm,Geòrgia (estat dels EUA),0.9,0.6857,0.7719,0.7869,0.0,0.0,0.0,Georgia (estat dels Estats Units),Georgia (estat dels Estats Units),mt_vote_revoted_gte_langfilter,2026-02-28T21:16:39,0.8856766223907471,0.662307620048523,0.7595122456550598,nllb,ca,oc,ca,Georgia_(estat_dels_Estats_Units)
entity,ca,Georgia_national_football_team,Georgia national football team,,,[],Equip nacional de futbol de Geòrgia,Selecció de futbol de Geòrgia,Selecció nacional de futbol de Geòrgia,0.9,0.75,0.8767,0.8657,0.0,0.0,0.0,Equip nacional de futbol de Geòrgia,Equip nacional de futbol de Geòrgia,mt_vote_revoted_gte_langfilter,2026-02-28T21:16:39,0.8791574835777283,0.8291168212890625,0.8410513401031494,nllb,oc,ca,ca,Equip_nacional_de_futbol_de_Geòrgia
entity,ca,Georgian_Soviet_Socialist_Republic,Georgian Soviet Socialist Republic,Q130229,República Socialista Soviètica de Geòrgia,"[""RSS de Geòrgia""]",República Socialista Soviètica de Geòrgia,República Socialista Soviètica de Geòrgia,República Socialista Soviètica de Geòrgia,0.9,1.0,1.0,1.0,1.0,1.0,1.0,República Socialista Soviètica de Geòrgia,República Socialista Soviètica de Geòrgia,wikidata_label,2026-02-28T20:24:36,0.8495371341705322,0.8495371341705322,0.8495371341705322,,oc,oc,oc,República_Socialista_Soviètica_de_Geòrgia
entity,ca,Georgian_architecture,Georgian architecture,Q1125300,arquitectura georgiana,[],Arquitectura georgiana,Arquitectura georgiana,Arquitectura georgiana,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Arquitectura georgiana,arquitectura georgiana,wikidata_label,2026-02-28T20:24:37,,,,,en,en,en,arquitectura_georgiana
entity,ca,Georgy_Poltavchenko,Georgy Poltavchenko,Q983514,Gueórgui Poltàvtxenko,"[""Gueórgui Serguéievitx Poltàvtxenko""]",Georgy Poltavchenko,Georgy Poltavchenko,Georgy Poltavchenko,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Georgy Poltavchenko,Gueórgui Poltàvtxenko,wikidata_label,2026-02-28T20:24:43,,,,,en,en,en,Gueórgui_Poltàvtxenko
entity,ca,Gerd_von_Rundstedt,Gerd von Rundstedt,Q70527,Gerd von Rundstedt,[],Gerd von Rundstedt,Gerd von Rundstedt,Gerd von Rundstedt,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Gerd von Rundstedt,Gerd von Rundstedt,wikidata_label,2026-02-28T20:24:44,1.0,1.0,1.0,,de,de,de,Gerd_von_Rundstedt
entity,ca,German_Empire,German Empire,Q43287,Imperi Alemany,"[""II Reich"", ""Segon Reich"", ""Segon imperi alemany"", ""II Imperi Alemany""]",Imperi alemany,Imperi alemany,Imperi alemany,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Imperi alemany,Imperi Alemany,wikidata_label,2026-02-28T20:24:45,0.8588342070579529,0.8588342070579529,0.8588342070579529,,es,es,es,Imperi_Alemany
entity,ca,German_Papiermark,German Papiermark,,,[],Marca de paper alemanya,Papiermark alemany,Papermark alemany,0.9,0.5366,0.65,0.9714,0.0,0.0,1.0,Papiermark alemany,Papiermark alemany,mt_vote_revoted_gte_langfilter,2026-02-28T21:16:39,0.9165780544281006,0.9727373719215392,0.9516499638557434,madlad,ca,ro,ro,Papiermark_alemany
entity,ca,German_language,German language,,,[],Llengua alemanya,Idioma alemany,Idioma alemany,0.9,0.6,0.6,1.0,0.0,0.0,1.0,Idioma alemany,Idioma alemany,mt_vote_revoted_gte_langfilter,2026-02-28T21:16:39,0.8912155628204346,0.9242162704467772,0.9242162704467772,madlad,ca,es,es,Idioma_alemany
entity,ca,Germans,Germans,Q42884,alemanys,[],Alemanys,Germans,Alemanys,0.9,0.0,1.0,0.0,0.0,1.0,0.0,Alemanys,alemanys,wikidata_label,2026-02-28T20:24:47,0.8288408517837524,,0.8288408517837524,,es,en,es,alemanys
entity,ca,Germans_of_Romania,Germans of Romania,Q700469,alemanys de Romania,[],Alemanys de Romania,Alemanys de Romania,Alemanys de Romania,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Alemanys de Romania,alemanys de Romania,wikidata_label,2026-02-28T20:24:48,0.9020573496818542,0.9020573496818542,0.9020573496818542,,es,es,es,alemanys_de_Romania
entity,ca,Germany,Germany,Q183,Alemanya,[],Alemanya,Alemanyaworld. kgm,Alemanya,0.9,0.6154,1.0,0.6154,0.0,1.0,0.0,Alemanya,Alemanya,wikidata_label,2026-02-28T20:24:50,0.9619420766830444,0.7654595375061035,0.9619420766830444,,id,id,id,Alemanya
entity,ca,Germany_national_under-21_football_team,Germany national under-21 football team,Q314851,Alemanya sub-21,"[""selecció de futbol sub-21 d'Alemanya""]",Selecció de futbol sub-21 d'Alemanya,Selecció de futbol sub-21 d'Alemanya,Selecció nacional alemanya de futbol sub-21,0.9,1.0,0.6329,0.6329,1.0,0.0,0.0,Selecció de futbol sub-21 d'Alemanya,Alemanya sub-21,wikidata_label,2026-02-28T20:24:51,0.9254788160324096,0.9254788160324096,0.9086228013038636,,ca,ca,ca,Alemanya_sub-21
entity,ca,Germany_national_youth_football_team,Germany national youth football team,,,[],Selecció nacional de futbol juvenil d'Alemanya,Selecció de futbol d'Alemanya,Selecció nacional de futbol juvenil alemanya,0.9,0.7733,0.9778,0.7397,0.0,1.0,0.0,Selecció nacional de futbol juvenil d'Alemanya,Selecció nacional de futbol juvenil d'Alemanya,mt_vote_revoted_gte_langfilter,2026-02-28T21:16:39,0.9058679342269896,0.8711217045783997,0.8968995809555054,nllb,ca,ca,ca,Selecció_nacional_de_futbol_juvenil_d'Alemanya
entity,ca,"Gettysburg,_Pennsylvania","Gettysburg, Pennsylvania",Q97579943,,[],"Gettysburg, Pennsilvània",Gettysburgusa. kgm,"Gettysburg, Pennsylvania",0.9,0.0,0.0,0.0,0.0,0.0,0.0,Gettysburgusa. kgm,Gettysburgusa. kgm,mt_vote_revoted_gte_langfilter,2026-02-28T21:16:39,,0.7763301134109497,,madlad,en,fi,en,Gettysburgusa._kgm
entity,ca,Gilbert_Taylor,Gilbert Taylor,Q182148,Gilbert Taylor,[],Gilbert Taylor,Gilbert Taylor,Gilbert Taylor,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Gilbert Taylor,Gilbert Taylor,wikidata_label,2026-02-28T20:24:54,,,,,en,en,en,Gilbert_Taylor
entity,ca,Giorgos_Kaminis,Giorgos Kaminis,,,[],Giorgos Kaminis,Giorgos Kaminis,Giorgos Kaminis,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Giorgos Kaminis,Giorgos Kaminis,mt_vote_revoted_gte_langfilter,2026-02-28T21:16:39,1.0,1.0,1.0,nllb,lt,lt,lt,Giorgos_Kaminis
entity,ca,Giovanni_Bertone,Giovanni Bertone,Q1369206,Giovanni Bertone,[],Giovanni Bertone,Giovanni Bertone,Giovanni Bertone,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Giovanni Bertone,Giovanni Bertone,wikidata_label,2026-02-28T20:25:00,1.0,1.0,1.0,,sk,sk,sk,Giovanni_Bertone
entity,ca,Giuseppe_Iachini,Giuseppe Iachini,Q604969,Giuseppe Iachini,[],Giuseppe Iachini,Giuseppe Iachini,Giuseppe Iachini,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Giuseppe Iachini,Giuseppe Iachini,wikidata_label,2026-02-28T20:25:01,1.0,1.0,1.0,,lt,lt,lt,Giuseppe_Iachini
entity,ca,Glass_Tiger,Glass Tiger,Q1529764,Glass Tiger,[],Tigre de vidre,Tigre de vidre,Glass Tiger,0.9,1.0,0.32,0.32,1.0,0.0,0.0,Tigre de vidre,Glass Tiger,wikidata_label,2026-02-28T20:25:02,0.8562751412391663,0.8562751412391663,1.0000001192092896,,ro,ro,de,Glass_Tiger
entity,ca,"Glen_Ridge,_New_Jersey","Glen Ridge, New Jersey",,,[],"Glen Ridge, Nova Jersey","Glen Ridge, Nova Jerseyusa. kgm","Glen Ridge, Nova Jersey",0.9,0.8519,1.0,0.8519,0.0,1.0,0.0,"Glen Ridge, Nova Jersey","Glen Ridge, Nova Jersey",mt_vote_revoted_gte_langfilter,2026-02-28T21:16:39,0.9836788177490234,0.9015965461730956,0.9836788177490234,salamandra,de,fi,de,"Glen_Ridge,_Nova_Jersey"
entity,ca,Gordon_Marsden,Gordon Marsden,Q333670,Gordon Marsden,[],Gordon Marsden,Gordon Marsden,Gordon Marsden,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Gordon Marsden,Gordon Marsden,wikidata_label,2026-02-28T20:25:04,,,,,en,en,en,Gordon_Marsden
entity,ca,Goslar,Goslar,Q3896,Goslar,[],Goslar,Goslargermany. kgm,Goslar,0.9,0.5,1.0,0.5,0.0,1.0,0.0,Goslar,Goslar,wikidata_label,2026-02-28T20:25:05,,,,,en,en,en,Goslar
entity,ca,Goslarer_SC_08,Goslarer SC 08,Q639472,,[],Goslarer SC 08,Goslarer SC 08,Goslarer SC 08,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Goslarer SC 08,Goslarer SC 08,mt_vote_revoted_gte_langfilter,2026-02-28T21:16:39,1.0000001192092896,1.0000001192092896,1.0000001192092896,nllb,da,da,da,Goslarer_SC_08
entity,ca,Governator,Governator,,,[],Governador,Governador,Governador,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Governador,Governador,mt_vote_revoted_gte_langfilter,2026-02-28T21:16:39,0.8930016756057739,0.8930016756057739,0.8930016756057739,nllb,es,es,es,Governador
entity,ca,Governor,Governor,Q132050,governador,"[""Adelantado""]",Governador,Governador,Governador,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Governador,governador,wikidata_label,2026-02-28T20:25:07,0.874919593334198,0.874919593334198,0.874919593334198,,es,es,es,governador
entity,ca,Graco_Ramírez,Graco Ramírez,,,[],Graco Ramírez,Graco Ramírez,Graco Ramírez,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Graco Ramírez,Graco Ramírez,mt_vote_revoted_gte_langfilter,2026-02-28T21:16:39,1.0000001192092896,1.0000001192092896,1.0000001192092896,nllb,cs,cs,cs,Graco_Ramírez
entity,ca,Graeme_Garden,Graeme Garden,Q612607,Graeme Garden,[],Graeme Garden,Graeme Garden,Graeme Garden,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Graeme Garden,Graeme Garden,wikidata_label,2026-02-28T20:25:14,1.0,1.0,1.0,,de,de,de,Graeme_Garden
entity,ca,Gram_flour,Gram flour,,,[],Farina en grams,Farina de gram,Farina de blat de moro,0.9,0.8966,0.5405,0.6111,0.0,0.0,0.0,Farina de gram,Farina de gram,mt_vote_revoted_gte_langfilter,2026-02-28T21:16:39,0.6873011589050293,0.805168867111206,0.6637755632400513,madlad,es,es,ca,Farina_de_gram
entity,ca,Gran_Asunción,Gran Asunción,Q47005,,[],Gran Asunció,Gran Asunciónvenezuela. kgm,Gran Asunción,0.9,0.6154,0.96,0.65,0.0,1.0,0.0,Gran Asunción,Gran Asunción,mt_vote_revoted_gte_langfilter,2026-02-28T21:16:39,0.9301385879516602,0.789689302444458,1.0000001192092896,salamandra,es,es,es,Gran_Asunción
entity,ca,"Grand_Chute,_Wisconsin","Grand Chute, Wisconsin",,,[],"Grand Chute, Wisconsin",Grand Chuteusa. kgm,"Grand Chute, Wisconsin",0.9,0.5854,1.0,0.5854,0.0,1.0,0.0,"Grand Chute, Wisconsin","Grand Chute, Wisconsin",mt_vote,2026-02-28T20:25:16,,,,,en,en,en,"Grand_Chute,_Wisconsin"
entity,ca,Granola,Granola,Q119203,granola,"[""barreta de cereals""]",Granola,Granola,Granola,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Granola,granola,wikidata_label,2026-02-28T20:25:17,,,,,en,en,en,granola
entity,ca,Grantville_Gazette_II,Grantville Gazette II,Q5596702,,[],Grantville Gazette II,Grantville Gazette II,Grantville Gazette II,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Grantville Gazette II,Grantville Gazette II,mt_vote_revoted_gte_langfilter,2026-02-28T21:16:39,1.0,1.0,1.0,nllb,fr,fr,fr,Grantville_Gazette_II
entity,ca,Grantville_Gazette_III,Grantville Gazette III,Q5596704,,[],Grantville Gazette III,Grantville Gazette III,Grantville Gazette III,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Grantville Gazette III,Grantville Gazette III,mt_vote_revoted_gte_langfilter,2026-02-28T21:16:39,1.0,1.0,1.0,nllb,fr,fr,fr,Grantville_Gazette_III
entity,ca,Gravesend,Gravesend,Q676689,Gravesend,[],Gravesend,Gravesendgreat- britain_ counties. kgm,Gravesend,0.9,0.383,1.0,0.383,0.0,1.0,0.0,Gravesend,Gravesend,wikidata_label,2026-02-28T20:25:19,,,,,en,en,en,Gravesend
entity,ca,Graz,Graz,Q13298,Graz,[],Graz,Grazaustria. kgm,Graz,0.9,0.4,1.0,0.4,0.0,1.0,0.0,Graz,Graz,wikidata_label,2026-02-28T20:25:20,,,,,en,en,en,Graz
entity,ca,Great_Britain,Great Britain,Q23666,Gran Bretanya,"[""Britànica"", ""Illa de la Gran Bretanya"", ""Illa de Gran Bretanya""]",Gran Bretanya,Gran Bretanya,Gran Bretanya,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Gran Bretanya,Gran Bretanya,wikidata_label,2026-02-28T20:25:21,0.9313334822654724,0.9313334822654724,0.9313334822654724,,id,id,id,Gran_Bretanya
entity,ca,Greater_London_Authority,Greater London Authority,Q1135166,Autoritat del Gran Londres,"[""Greater London Authority""]",Autoritat del Gran Londres,Autoritat del Gran Londresgreat- britain_ counties. kgm,Autoritat del Gran Londres,0.9,0.642,1.0,0.642,0.0,1.0,0.0,Autoritat del Gran Londres,Autoritat del Gran Londres,wikidata_label,2026-02-28T20:25:27,0.8681379556655884,0.7723893523216248,0.8681379556655884,,oc,oc,oc,Autoritat_del_Gran_Londres
